Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Engine oil temperature in the oil sump  C,Gear,Current recalculated internal engine torque Nm,Actual value of oil pressure bar,Exhaust gas temperature upstream of the catalyst  C,Base boost pressure setpoint bar,Transmission oil temperature  C,Exhaust gas temperature upstream of the catalyst - corrected value  C,Temperature in front of the SCR catalytic converter  C,Vehicle speed km/h
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,0.00,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,0.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,0.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,0.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
0.0000,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.01,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1631.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.86,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42679.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17072.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.52,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.42,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.31,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.35,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,99.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.07,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,99.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
1.0100,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
2.0380,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
2.0380,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
2.0380,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
2.0380,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
2.0380,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
2.0380,30.00,60.00,20.00,0.02,13.31,0.01,1651.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
2.0380,30.00,60.00,20.00,0.02,13.31,0.01,1652.00,36.51,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
2.0380,30.00,60.00,20.00,0.02,13.31,0.01,1652.00,36.40,42859.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
2.0380,30.00,60.00,20.00,0.02,13.31,0.01,1652.00,36.40,43027.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
2.0380,30.00,60.00,20.00,0.02,13.31,0.01,1652.00,36.40,43027.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
2.0380,30.00,60.00,20.00,0.02,13.31,0.01,1652.00,36.40,43027.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
2.0380,30.00,60.00,20.00,0.02,13.31,0.01,1652.00,36.40,43027.00,0.00,0.00,33.36,17073.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
2.0380,30.00,60.00,20.00,0.02,13.31,0.01,1652.00,36.40,43027.00,0.00,0.00,33.36,17074.00,0.42,0.00,46.00,13.00,24.99,21.00,202.66,3.95,58.00,59.00,12.00,71.31,-0.01,20.00,0.00,71.19,1.33,100.00,1.08,-40.00,100.00,22.00,0.00
