Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km
4.5060,87.00,184.00,85.00,0.74,11.90,0.00,830.00,0.01,0.00,31.01,7372.00,125960.00
4.5060,87.00,184.00,85.00,0.74,11.90,0.00,830.00,0.01,0.00,31.01,7372.00,125960.00
4.5060,87.00,184.00,85.00,0.74,11.90,0.00,830.00,0.01,0.00,31.01,7372.00,125960.00
4.5060,87.00,184.00,85.00,0.74,11.90,0.00,830.00,0.01,0.00,31.01,7372.00,125960.00
4.5060,87.00,184.00,85.00,0.74,11.90,0.00,830.00,0.01,0.00,31.01,7372.00,125960.00
4.5060,87.00,184.00,85.00,0.74,11.90,0.00,830.00,0.01,0.00,31.01,7372.00,125960.00
4.5060,87.00,184.00,85.00,0.74,11.90,0.00,920.00,0.01,0.00,31.01,7372.00,125960.00
4.5060,87.00,184.00,85.00,0.74,11.90,0.00,920.00,0.01,0.00,31.01,7372.00,125960.00
4.5060,87.00,184.00,85.00,0.74,11.90,0.00,920.00,0.01,0.00,31.01,7372.00,125960.00
4.5060,87.00,184.00,85.00,0.74,11.90,0.00,920.00,0.01,0.00,31.01,7372.00,125960.00
4.5060,87.00,184.00,85.00,0.74,11.90,0.00,920.00,0.01,0.00,31.01,7373.00,125960.00
4.5060,87.00,184.00,85.00,0.74,11.90,0.00,920.00,0.01,0.00,31.01,7373.00,125960.00
4.8850,87.00,184.00,85.00,0.74,11.90,0.00,920.00,0.01,0.00,31.01,7373.00,125960.00
4.8850,87.00,184.00,85.00,0.74,11.90,0.00,920.00,0.01,0.00,31.01,7373.00,125960.00
4.8850,87.00,184.00,86.00,0.74,11.90,0.00,920.00,0.01,0.00,31.01,7373.00,125960.00
4.8850,87.00,184.00,86.00,0.74,11.90,0.00,920.00,0.01,0.00,31.01,7373.00,125960.00
4.8850,87.00,184.00,86.00,0.74,11.90,0.00,920.00,0.01,0.00,31.01,7373.00,125960.00
4.8850,87.00,184.00,86.00,0.74,11.90,0.00,920.00,0.01,0.00,31.01,7373.00,125960.00
4.8850,87.00,184.00,86.00,0.74,11.90,0.00,1034.00,0.01,0.00,31.01,7373.00,125960.00
4.8860,87.00,184.00,86.00,0.74,11.90,0.00,1034.00,0.01,0.00,31.01,7373.00,125960.00
4.8860,87.00,184.00,86.00,0.74,11.90,0.00,1034.00,0.01,0.00,31.01,7373.00,125960.00
4.8860,87.00,184.00,86.00,0.74,11.90,0.00,1034.00,0.01,0.00,31.01,7373.00,125960.00
4.8860,87.00,184.00,86.00,0.74,11.90,0.00,1034.00,0.01,0.00,31.01,7373.00,125960.00
4.8860,87.00,184.00,86.00,0.74,11.90,0.00,1034.00,0.01,0.00,31.01,7373.00,125960.00
5.2820,87.00,184.00,86.00,0.74,11.90,0.00,1034.00,0.01,0.00,31.01,7373.00,125960.00
5.2820,87.00,184.00,86.00,0.74,11.90,0.00,1034.00,0.01,0.00,31.01,7373.00,125960.00
5.2820,87.00,184.00,86.00,0.74,11.90,0.00,1034.00,0.01,0.00,31.01,7373.00,125960.00
5.2820,87.00,184.00,86.00,0.75,11.90,0.00,1034.00,0.01,0.00,31.01,7373.00,125960.00
5.2820,87.00,184.00,86.00,0.75,11.90,0.00,1034.00,0.01,0.00,31.01,7373.00,125960.00
5.2820,87.00,184.00,86.00,0.75,11.90,0.00,1034.00,0.01,0.00,31.01,7373.00,125960.00
5.2820,87.00,184.00,86.00,0.75,11.90,0.00,1031.00,0.01,0.00,31.01,7373.00,125960.00
5.2820,87.00,184.00,86.00,0.75,11.90,0.00,1031.00,0.01,0.00,31.01,7373.00,125960.00
5.2820,87.00,184.00,86.00,0.75,11.90,0.00,1031.00,0.01,0.00,31.01,7373.00,125960.00
5.2820,87.00,184.00,86.00,0.75,11.90,0.00,1031.00,0.01,0.00,31.01,7373.00,125960.00
5.2820,87.00,184.00,86.00,0.75,11.90,0.00,1031.00,0.01,0.00,31.01,7374.00,125960.00
5.2820,87.00,184.00,86.00,0.75,11.90,0.00,1031.00,0.01,0.00,31.01,7374.00,125960.00
5.6600,87.00,184.00,86.00,0.75,11.90,0.00,1031.00,0.01,0.00,31.01,7374.00,125960.00
5.6600,87.00,184.00,86.00,0.75,11.90,0.00,1031.00,0.01,0.00,31.01,7374.00,125960.00
5.6600,87.00,184.00,86.00,0.75,11.90,0.00,1031.00,0.01,0.00,31.01,7374.00,125960.00
5.6600,87.00,184.00,86.00,0.75,11.90,0.00,1031.00,0.01,0.00,31.01,7374.00,125960.00
5.6600,87.00,184.00,86.00,0.75,11.90,0.00,1031.00,0.01,0.00,31.01,7374.00,125960.00
5.6600,87.00,184.00,86.00,0.75,11.90,0.00,1031.00,0.01,0.00,31.01,7374.00,125960.00
5.6600,87.00,184.00,86.00,0.75,11.90,0.00,1110.00,0.01,0.00,31.01,7374.00,125960.00
5.6600,87.00,184.00,86.00,0.75,11.90,0.00,1110.00,0.01,0.00,31.01,7374.00,125960.00
5.6600,87.00,184.00,86.00,0.75,11.90,0.00,1110.00,0.01,0.00,31.01,7374.00,125960.00
5.6600,87.00,184.00,86.00,0.75,11.90,0.00,1110.00,0.01,0.00,31.01,7374.00,125960.00
5.6600,87.00,184.00,86.00,0.75,11.90,0.00,1110.00,0.01,0.00,31.01,7374.00,125960.00
5.6600,87.00,184.00,86.00,0.75,11.90,0.00,1110.00,0.01,0.00,31.01,7374.00,125960.00
6.0290,87.00,184.00,86.00,0.75,11.90,0.00,1110.00,0.01,0.00,31.01,7374.00,125960.00
6.0290,87.00,184.00,86.00,0.75,11.90,0.00,1110.00,0.01,0.00,31.01,7374.00,125960.00
6.0290,87.00,184.00,85.00,0.75,11.90,0.00,1110.00,0.01,0.00,31.01,7374.00,125960.00
6.0290,87.00,184.00,85.00,0.76,11.90,0.00,1110.00,0.01,0.00,31.01,7374.00,125960.00
6.0290,87.00,184.00,85.00,0.76,11.90,0.00,1110.00,0.01,0.00,31.01,7374.00,125960.00
6.0290,87.00,184.00,85.00,0.76,11.90,0.00,1110.00,0.01,0.00,31.01,7374.00,125960.00
6.0290,87.00,184.00,85.00,0.76,11.90,0.00,1340.00,0.01,0.00,31.01,7374.00,125960.00
6.0290,87.00,184.00,85.00,0.76,11.90,0.00,1340.00,0.01,0.00,31.01,7374.00,125960.00
6.0290,87.00,184.00,85.00,0.76,11.90,0.00,1340.00,0.01,0.00,31.01,7374.00,125960.00
6.0290,87.00,184.00,85.00,0.76,11.90,0.00,1340.00,0.01,0.00,31.01,7374.00,125960.00
6.0290,87.00,184.00,85.00,0.76,11.90,0.00,1340.00,0.01,0.00,31.01,7374.00,125960.00
6.0290,87.00,184.00,85.00,0.76,11.90,0.00,1340.00,0.01,0.00,31.01,7374.00,125960.00
6.4070,87.00,184.00,85.00,0.76,11.90,0.00,1340.00,0.01,0.00,31.01,7374.00,125960.00
6.4070,87.00,184.00,85.00,0.76,11.90,0.00,1340.00,0.01,0.00,31.01,7374.00,125960.00
6.4070,87.00,184.00,85.00,0.76,11.90,0.00,1340.00,0.01,0.00,31.01,7374.00,125960.00
6.4070,87.00,184.00,85.00,0.79,11.90,0.00,1340.00,0.01,0.00,31.01,7374.00,125960.00
6.4070,87.00,184.00,85.00,0.79,11.90,0.00,1340.00,0.01,0.00,31.01,7374.00,125960.00
6.4070,87.00,184.00,85.00,0.79,11.90,0.00,1340.00,0.01,0.00,31.01,7374.00,125960.00
6.4070,87.00,184.00,85.00,0.79,11.90,0.00,1818.00,0.01,0.00,31.01,7374.00,125960.00
6.4070,87.00,184.00,85.00,0.79,11.90,0.00,1818.00,0.02,0.00,31.01,7374.00,125960.00
6.4070,87.00,184.00,85.00,0.79,11.90,0.00,1818.00,0.02,0.00,31.01,7374.00,125960.00
6.4070,87.00,184.00,85.00,0.79,11.90,0.00,1818.00,0.02,0.00,31.01,7374.00,125960.00
6.4070,87.00,184.00,85.00,0.79,11.90,0.00,1818.00,0.02,0.00,31.01,7375.00,125960.00
6.4070,87.00,184.00,85.00,0.79,11.90,0.00,1818.00,0.02,0.00,31.01,7375.00,125960.00
6.7890,87.00,184.00,85.00,0.79,11.90,0.00,1818.00,0.02,0.00,31.01,7375.00,125960.00
6.7890,87.00,184.00,85.00,0.79,11.90,0.00,1818.00,0.02,0.00,31.01,7375.00,125960.00
6.7890,87.00,184.00,85.00,0.79,11.90,0.00,1818.00,0.02,0.00,31.01,7375.00,125960.00
6.7890,87.00,184.00,85.00,0.86,11.90,0.00,1818.00,0.02,0.00,31.01,7375.00,125960.00
6.7890,87.00,184.00,85.00,0.86,11.90,0.00,1818.00,0.02,0.00,31.01,7375.00,125960.00
6.7890,87.00,184.00,85.00,0.86,11.90,0.00,1818.00,0.02,0.00,31.01,7375.00,125960.00
6.7890,87.00,184.00,85.00,0.86,11.90,0.00,1561.00,0.02,0.00,31.01,7375.00,125960.00
6.7890,87.00,184.00,85.00,0.86,11.90,0.00,1561.00,0.02,0.00,31.01,7375.00,125960.00
6.7890,87.00,184.00,85.00,0.86,11.90,0.00,1561.00,0.02,0.00,31.01,7375.00,125960.00
6.7890,87.00,184.00,85.00,0.86,11.90,0.00,1561.00,0.02,0.00,31.01,7375.00,125960.00
6.7890,87.00,184.00,85.00,0.86,11.90,0.00,1561.00,0.02,0.00,31.01,7375.00,125960.00
6.7890,87.00,184.00,85.00,0.86,11.90,0.00,1561.00,0.02,0.00,31.01,7375.00,125960.00
7.1710,87.00,184.00,85.00,0.86,11.90,0.00,1561.00,0.02,0.00,31.01,7375.00,125960.00
7.1710,87.00,184.00,85.00,0.86,11.90,0.00,1561.00,0.02,0.00,31.01,7375.00,125960.00
7.1710,87.00,184.00,85.00,0.86,11.90,0.00,1561.00,0.02,0.00,31.01,7375.00,125960.00
7.1710,87.00,184.00,85.00,0.84,11.90,0.00,1561.00,0.02,0.00,31.01,7375.00,125960.00
7.1710,87.00,184.00,85.00,0.84,11.90,0.00,1561.00,0.02,0.00,31.01,7375.00,125960.00
7.1710,87.00,184.00,85.00,0.84,11.90,0.00,1561.00,0.02,0.00,31.01,7375.00,125960.00
7.1710,87.00,184.00,85.00,0.84,11.90,0.00,1274.00,0.02,0.00,31.01,7375.00,125960.00
7.1710,87.00,184.00,85.00,0.84,11.90,0.00,1274.00,0.01,0.00,31.01,7375.00,125960.00
7.1710,87.00,184.00,85.00,0.84,11.90,0.00,1274.00,0.01,0.00,31.01,7375.00,125960.00
7.1710,87.00,184.00,85.00,0.84,11.90,0.00,1274.00,0.01,0.00,31.01,7375.00,125960.00
7.1710,87.00,184.00,85.00,0.84,11.90,0.00,1274.00,0.01,0.00,31.01,7375.00,125960.00
7.1710,87.00,184.00,85.00,0.84,11.90,0.00,1274.00,0.01,0.00,31.01,7375.00,125960.00
7.5520,87.00,184.00,85.00,0.84,11.90,0.00,1274.00,0.01,0.00,31.01,7375.00,125960.00
7.5520,87.00,184.00,85.00,0.84,11.90,0.00,1274.00,0.01,0.00,31.01,7375.00,125960.00
7.5520,87.00,184.00,85.00,0.84,11.90,0.00,1274.00,0.01,0.00,31.01,7375.00,125960.00
7.5520,87.00,184.00,85.00,0.82,11.90,0.00,1274.00,0.01,0.00,31.01,7375.00,125960.00
7.5520,87.00,184.00,85.00,0.82,11.90,0.00,1274.00,0.01,0.00,31.01,7375.00,125960.00
7.5520,87.00,184.00,85.00,0.82,11.90,0.00,1274.00,0.01,0.00,31.01,7375.00,125960.00
7.5520,87.00,184.00,85.00,0.82,11.90,0.00,1004.00,0.01,0.00,31.01,7375.00,125960.00
7.5520,87.00,184.00,85.00,0.82,11.90,0.00,1004.00,0.01,0.00,31.01,7375.00,125960.00
7.5520,87.00,184.00,85.00,0.82,11.90,0.00,1004.00,0.01,0.00,31.01,7375.00,125960.00
7.5520,87.00,184.00,85.00,0.82,11.90,0.00,1004.00,0.01,0.00,31.01,7375.00,125960.00
7.5520,87.00,184.00,85.00,0.82,11.90,0.00,1004.00,0.01,0.00,31.01,7376.00,125960.00
7.5520,87.00,184.00,85.00,0.82,11.90,0.00,1004.00,0.01,0.00,31.01,7376.00,125960.00
7.9480,87.00,184.00,85.00,0.82,11.90,0.00,1004.00,0.01,0.00,31.01,7376.00,125960.00
7.9480,87.00,184.00,85.00,0.82,11.90,0.00,1004.00,0.01,0.00,31.01,7376.00,125960.00
7.9480,87.00,184.00,85.00,0.82,11.90,0.00,1004.00,0.01,0.00,31.01,7376.00,125960.00
7.9480,87.00,184.00,85.00,0.80,11.90,0.00,1004.00,0.01,0.00,31.01,7376.00,125960.00
7.9480,87.00,184.00,85.00,0.80,11.90,0.00,1004.00,0.01,0.00,31.01,7376.00,125960.00
7.9480,87.00,184.00,85.00,0.80,11.90,0.00,1004.00,0.01,0.00,31.01,7376.00,125960.00
7.9480,87.00,184.00,85.00,0.80,11.90,0.00,824.00,0.01,0.00,31.01,7376.00,125960.00
7.9480,87.00,184.00,85.00,0.80,11.90,0.00,824.00,0.01,0.00,31.01,7376.00,125960.00
