Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km
0.0000,86.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,236.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,236.00,82.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,236.00,82.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,236.00,82.00,0.35,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0000,86.00,236.00,82.00,0.35,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.0010,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.00,0.00,0.00,0.00,0.00
0.0010,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,0.00,0.00,0.00
0.0010,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,0.00,0.00,0.00
0.0010,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,0.00,0.00
0.0010,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29813.00,0.00
0.0010,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29813.00,128880.00
0.3170,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29813.00,128880.00
0.3170,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29813.00,128880.00
0.3170,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29813.00,128880.00
0.3170,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29813.00,128880.00
0.3170,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29813.00,128880.00
0.3170,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29813.00,128880.00
0.3170,86.00,236.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29813.00,128880.00
0.3170,86.00,236.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29813.00,128880.00
0.3170,86.00,236.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29813.00,128880.00
0.3170,86.00,236.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29813.00,128880.00
0.3170,86.00,236.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29814.00,128880.00
0.3170,86.00,236.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29814.00,128880.00
0.6520,86.00,236.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29814.00,128880.00
0.6520,86.00,236.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29814.00,128880.00
0.6520,86.00,236.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29814.00,128880.00
0.6520,86.00,236.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29814.00,128880.00
0.6520,86.00,236.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29814.00,128880.00
0.6520,86.00,236.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29814.00,128880.00
0.6520,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
0.6520,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
0.6520,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
0.6520,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
0.6520,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
0.6520,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.0100,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.0100,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.0100,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.0100,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.0100,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.0100,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.0100,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.0100,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.0100,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.0100,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.0100,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.0100,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.3420,86.00,236.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.3420,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.3420,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.3420,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.3420,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.3420,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29814.00,128880.00
1.3420,86.00,235.00,82.00,0.35,22.22,0.00,827.00,0.01,0.00,30.27,29814.00,128880.00
1.3420,86.00,235.00,82.00,0.35,22.22,0.00,827.00,0.01,0.00,30.27,29814.00,128880.00
1.3420,86.00,235.00,82.00,0.35,22.22,0.00,827.00,0.01,0.00,30.27,29814.00,128880.00
1.3420,86.00,235.00,82.00,0.35,22.22,0.00,827.00,0.01,0.00,30.27,29814.00,128880.00
1.3420,86.00,235.00,82.00,0.35,22.22,0.00,827.00,0.01,0.00,30.27,29815.00,128880.00
1.3420,86.00,235.00,82.00,0.35,22.22,0.00,827.00,0.01,0.00,30.27,29815.00,128880.00
1.6590,86.00,235.00,82.00,0.35,22.22,0.00,827.00,0.01,0.00,30.27,29815.00,128880.00
1.6590,86.00,235.00,82.00,0.35,22.22,0.00,827.00,0.01,0.00,30.27,29815.00,128880.00
1.6590,86.00,235.00,82.00,0.35,22.22,0.00,827.00,0.01,0.00,30.27,29815.00,128880.00
1.6590,86.00,235.00,82.00,0.35,22.22,0.00,827.00,0.01,0.00,30.27,29815.00,128880.00
1.6590,86.00,235.00,82.00,0.35,22.22,0.00,827.00,0.01,0.00,30.27,29815.00,128880.00
1.6590,86.00,235.00,82.00,0.35,22.22,0.00,827.00,0.01,0.00,30.27,29815.00,128880.00
1.6590,86.00,235.00,82.00,0.35,22.22,0.00,832.00,0.01,0.00,30.27,29815.00,128880.00
1.6590,86.00,235.00,82.00,0.35,22.22,0.00,832.00,0.01,0.00,30.27,29815.00,128880.00
1.6590,86.00,235.00,82.00,0.35,22.22,0.00,832.00,0.01,0.00,30.27,29815.00,128880.00
1.6590,86.00,235.00,82.00,0.35,22.22,0.00,832.00,0.01,0.00,30.27,29815.00,128880.00
1.6590,86.00,235.00,82.00,0.35,22.22,0.00,832.00,0.01,0.00,30.27,29815.00,128880.00
1.6590,86.00,235.00,82.00,0.35,22.22,0.00,832.00,0.01,0.00,30.27,29815.00,128880.00
2.0360,86.00,235.00,82.00,0.35,22.22,0.00,832.00,0.01,0.00,30.27,29815.00,128880.00
2.0360,86.00,235.00,82.00,0.35,22.22,0.00,832.00,0.01,0.00,30.27,29815.00,128880.00
2.0360,86.00,235.00,82.00,0.35,22.22,0.00,832.00,0.01,0.00,30.27,29815.00,128880.00
2.0360,86.00,235.00,82.00,0.35,22.22,0.00,832.00,0.01,0.00,30.27,29815.00,128880.00
2.0360,86.00,235.00,82.00,0.35,22.22,0.00,832.00,0.01,0.00,30.27,29815.00,128880.00
2.0360,86.00,235.00,82.00,0.35,22.22,0.00,832.00,0.01,0.00,30.27,29815.00,128880.00
2.0360,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29815.00,128880.00
2.0360,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29815.00,128880.00
2.0360,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29815.00,128880.00
2.0360,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29815.00,128880.00
2.0360,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29815.00,128880.00
2.0360,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29815.00,128880.00
2.3830,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29815.00,128880.00
2.3830,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29815.00,128880.00
2.3830,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29815.00,128880.00
2.3830,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29815.00,128880.00
2.3830,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29815.00,128880.00
2.3830,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29815.00,128880.00
2.3830,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29815.00,128880.00
2.3830,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29815.00,128880.00
2.3830,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29815.00,128880.00
2.3830,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29815.00,128880.00
2.3830,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29816.00,128880.00
2.3830,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29816.00,128880.00
2.7120,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29816.00,128880.00
2.7120,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29816.00,128880.00
2.7120,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29816.00,128880.00
2.7130,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29816.00,128880.00
2.7130,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29816.00,128880.00
2.7130,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29816.00,128880.00
2.7130,86.00,235.00,82.00,0.35,22.22,0.00,831.00,0.01,0.00,30.27,29816.00,128880.00
2.7130,86.00,235.00,82.00,0.35,22.22,0.00,831.00,0.01,0.00,30.27,29816.00,128880.00
2.7130,86.00,235.00,82.00,0.35,22.22,0.00,831.00,0.01,0.00,30.27,29816.00,128880.00
2.7130,86.00,235.00,82.00,0.35,22.22,0.00,831.00,0.01,0.00,30.27,29816.00,128880.00
2.7130,86.00,235.00,82.00,0.35,22.22,0.00,831.00,0.01,0.00,30.27,29816.00,128880.00
2.7130,86.00,235.00,82.00,0.35,22.22,0.00,831.00,0.01,0.00,30.27,29816.00,128880.00
3.0120,86.00,235.00,82.00,0.35,22.22,0.00,831.00,0.01,0.00,30.27,29816.00,128880.00
3.0120,86.00,235.00,82.00,0.35,22.22,0.00,831.00,0.01,0.00,30.27,29816.00,128880.00
3.0120,86.00,235.00,82.00,0.35,22.22,0.00,831.00,0.01,0.00,30.27,29816.00,128880.00
3.0120,86.00,235.00,82.00,0.35,22.22,0.00,831.00,0.01,0.00,30.27,29816.00,128880.00
3.0120,86.00,235.00,82.00,0.35,22.22,0.00,831.00,0.01,0.00,30.27,29816.00,128880.00
3.0120,86.00,235.00,82.00,0.35,22.22,0.00,831.00,0.01,0.00,30.27,29816.00,128880.00
3.0120,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.0120,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.0120,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.0120,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.0120,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.0120,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.3430,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.3430,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.3430,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.3430,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.3430,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.3430,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.3430,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.3430,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.3430,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.3430,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29816.00,128880.00
3.3430,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
3.3430,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
3.6740,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
3.6740,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
3.6740,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
3.6740,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
3.6740,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
3.6740,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
3.6740,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
3.6740,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
3.6740,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
3.6740,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
3.6740,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
3.6740,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.0050,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.0050,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.0050,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.0050,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.0050,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.0050,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.0050,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.0050,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.0050,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.0050,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.0050,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.0050,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.3180,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.3180,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.3180,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.3180,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.3180,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.3180,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29817.00,128880.00
4.3180,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29817.00,128880.00
4.3180,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29817.00,128880.00
4.3180,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29817.00,128880.00
4.3180,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29817.00,128880.00
4.3180,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29818.00,128880.00
4.3180,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29818.00,128880.00
4.7490,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29818.00,128880.00
4.7490,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29818.00,128880.00
4.7490,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29818.00,128880.00
4.7490,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29818.00,128880.00
4.7490,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29818.00,128880.00
4.7490,86.00,235.00,82.00,0.35,22.22,0.00,829.00,0.01,0.00,30.27,29818.00,128880.00
4.7490,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
4.7490,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
4.7490,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
4.7490,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
4.7490,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
4.7490,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.0630,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.0630,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.0630,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.0630,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.0630,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.0630,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.0630,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.0630,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.0630,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.0630,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.0630,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.0630,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.3760,86.00,235.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.3760,86.00,234.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.3760,86.00,234.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.3760,86.00,234.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.3760,86.00,234.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.3760,86.00,234.00,82.00,0.35,22.22,0.00,830.00,0.01,0.00,30.27,29818.00,128880.00
5.3760,86.00,234.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29818.00,128880.00
5.3760,86.00,234.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29818.00,128880.00
5.3760,86.00,234.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29818.00,128880.00
5.3760,86.00,234.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29818.00,128880.00
5.3760,86.00,234.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29819.00,128880.00
5.3760,86.00,234.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29819.00,128880.00
5.7080,86.00,234.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29819.00,128880.00
5.7080,86.00,234.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29819.00,128880.00
5.7080,86.00,234.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29819.00,128880.00
5.7080,86.00,234.00,82.00,0.35,22.22,0.00,828.00,0.01,0.00,30.27,29819.00,128880.00
5.7080,86.00,234.00,82.00,0.35,22.23,0.00,828.00,0.01,0.00,30.27,29819.00,128880.00
5.7080,86.00,234.00,82.00,0.35,22.23,0.00,828.00,0.01,0.00,30.27,29819.00,128880.00
5.7080,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
5.7080,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
5.7080,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
5.7080,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
5.7090,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
5.7090,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.0380,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.0380,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.0380,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.0380,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.0380,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.0380,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.0380,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.0380,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.0380,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.0380,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.0380,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.0380,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.3880,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.3880,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.3880,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.3880,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.3880,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.3880,86.00,234.00,82.00,0.35,22.23,0.00,830.00,0.01,0.00,30.27,29819.00,128880.00
6.3880,86.00,234.00,82.00,0.35,22.23,0.00,828.00,0.01,0.00,30.27,29819.00,128880.00
6.3880,86.00,234.00,82.00,0.35,22.23,0.00,828.00,0.01,0.00,30.27,29819.00,128880.00
6.3880,86.00,234.00,82.00,0.35,22.23,0.00,828.00,0.01,0.00,30.27,29819.00,128880.00
6.3880,86.00,234.00,82.00,0.35,22.23,0.00,828.00,0.01,0.00,30.27,29819.00,128880.00
6.3880,86.00,234.00,82.00,0.35,22.23,0.00,828.00,0.01,0.00,30.27,29820.00,128880.00
6.3880,86.00,234.00,82.00,0.35,22.23,0.00,828.00,0.01,0.00,30.27,29820.00,128880.00
6.7340,86.00,234.00,82.00,0.35,22.23,0.00,828.00,0.01,0.00,30.27,29820.00,128880.00
6.7340,86.00,234.00,82.00,0.35,22.23,0.00,828.00,0.01,0.00,30.27,29820.00,128880.00
6.7340,86.00,234.00,82.00,0.35,22.23,0.00,828.00,0.01,0.00,30.27,29820.00,128880.00
6.7340,86.00,234.00,82.00,0.35,22.23,0.00,828.00,0.01,0.00,30.27,29820.00,128880.00
6.7340,86.00,234.00,82.00,0.35,22.23,0.00,828.00,0.01,0.00,30.27,29820.00,128880.00
6.7340,86.00,234.00,82.00,0.35,22.23,0.00,828.00,0.01,0.00,30.27,29820.00,128880.00
6.7340,86.00,234.00,82.00,0.35,22.23,0.00,831.00,0.01,0.00,30.27,29820.00,128880.00
6.7340,86.00,234.00,82.00,0.35,22.23,0.00,831.00,0.01,0.00,30.27,29820.00,128880.00
6.7340,86.00,234.00,82.00,0.35,22.23,0.00,831.00,0.01,0.00,30.27,29820.00,128880.00
6.7340,86.00,234.00,82.00,0.35,22.23,0.00,831.00,0.01,0.00,30.27,29820.00,128880.00
6.7340,86.00,234.00,82.00,0.35,22.23,0.00,831.00,0.01,0.00,30.27,29820.00,128880.00
6.7340,86.00,234.00,82.00,0.35,22.23,0.00,831.00,0.01,0.00,30.27,29820.00,128880.00
