Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration locked,Regeneration requested,Engine speed rpm,Oil ash mass in DPF g,Operating time since last successful regeneration,Differential pressure across DPF bar,Remaining distance of the DPF km
0.3300,49.00,79.00,39.00,0.00,12.51,0.00,0.00,829.00,30.23,13039.00,0.01,129040.00
0.3300,49.00,79.00,39.00,0.00,12.51,0.00,0.00,829.00,30.23,13039.00,0.01,129040.00
0.3300,49.00,79.00,39.00,0.00,12.51,0.00,0.00,829.00,30.23,13039.00,0.01,129040.00
0.3300,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13039.00,0.01,129040.00
0.3300,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13039.00,0.01,129040.00
0.3300,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
0.3300,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
0.3300,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
0.6460,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
0.6460,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
0.6460,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
0.6460,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
0.6460,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
0.6460,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
0.6460,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
0.6460,49.00,79.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13040.00,0.01,129040.00
0.6460,49.00,79.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13040.00,0.01,129040.00
0.6460,49.00,79.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13040.00,0.01,129040.00
0.6460,49.00,79.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13040.00,0.01,129040.00
0.6460,49.00,79.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13040.00,0.01,129040.00
0.9600,49.00,79.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13040.00,0.01,129040.00
0.9600,49.00,79.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13040.00,0.01,129040.00
0.9600,49.00,79.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13040.00,0.01,129040.00
0.9600,49.00,79.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13040.00,0.01,129040.00
0.9600,49.00,79.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13040.00,0.01,129040.00
0.9600,49.00,79.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13040.00,0.01,129040.00
0.9600,49.00,79.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13040.00,0.01,129040.00
0.9600,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
0.9600,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
0.9600,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
0.9600,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
0.9600,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
1.3400,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
1.3400,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
1.3400,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
1.3400,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
1.3400,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
1.3400,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
1.3400,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
1.3400,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
1.3410,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13040.00,0.01,129040.00
1.3410,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
1.3410,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
1.3410,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
1.6710,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
1.6710,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
1.6710,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
1.6710,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
1.6710,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
1.6710,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
1.6710,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
1.6710,49.00,79.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13041.00,0.01,129040.00
1.6710,49.00,79.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13041.00,0.01,129040.00
1.6710,49.00,79.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13041.00,0.01,129040.00
1.6710,49.00,79.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13041.00,0.01,129040.00
1.6710,49.00,79.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13041.00,0.01,129040.00
2.0530,49.00,79.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13041.00,0.01,129040.00
2.0530,49.00,79.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13041.00,0.01,129040.00
2.0530,49.00,79.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13041.00,0.01,129040.00
2.0530,49.00,79.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13041.00,0.01,129040.00
2.0530,49.00,79.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13041.00,0.01,129040.00
2.0530,49.00,79.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13041.00,0.01,129040.00
2.0530,49.00,79.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13041.00,0.01,129040.00
2.0530,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
2.0530,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
2.0530,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
2.0530,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
2.0530,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
2.3510,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
2.3510,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
2.3510,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
2.3510,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
2.3510,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
2.3510,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
2.3510,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13041.00,0.01,129040.00
2.3510,49.00,79.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13041.00,0.01,129040.00
2.3510,49.00,79.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13041.00,0.01,129040.00
2.3510,49.00,79.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13042.00,0.01,129040.00
2.3510,49.00,79.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13042.00,0.01,129040.00
2.3510,49.00,79.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13042.00,0.01,129040.00
2.7510,49.00,79.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13042.00,0.01,129040.00
2.7510,49.00,79.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13042.00,0.01,129040.00
2.7510,49.00,79.00,38.00,0.00,12.51,0.00,0.00,830.00,30.23,13042.00,0.01,129040.00
2.7510,49.00,79.00,38.00,0.00,12.51,0.00,0.00,830.00,30.23,13042.00,0.01,129040.00
2.7510,49.00,79.00,38.00,0.00,12.51,0.00,0.00,830.00,30.23,13042.00,0.01,129040.00
2.7510,49.00,79.00,38.00,0.00,12.51,0.00,0.00,830.00,30.23,13042.00,0.01,129040.00
2.7510,49.00,79.00,38.00,0.00,12.51,0.00,0.00,830.00,30.23,13042.00,0.01,129040.00
2.7510,49.00,79.00,38.00,0.00,12.51,0.00,0.00,832.00,30.23,13042.00,0.01,129040.00
2.7510,49.00,79.00,38.00,0.00,12.51,0.00,0.00,832.00,30.23,13042.00,0.01,129040.00
2.7510,49.00,79.00,38.00,0.00,12.51,0.00,0.00,832.00,30.23,13042.00,0.01,129040.00
2.7510,49.00,79.00,38.00,0.00,12.51,0.00,0.00,832.00,30.23,13042.00,0.01,129040.00
2.7510,49.00,79.00,38.00,0.00,12.51,0.00,0.00,832.00,30.23,13042.00,0.01,129040.00
3.0790,49.00,79.00,38.00,0.00,12.51,0.00,0.00,832.00,30.23,13042.00,0.01,129040.00
3.0790,49.00,79.00,38.00,0.00,12.51,0.00,0.00,832.00,30.23,13042.00,0.01,129040.00
3.0790,49.00,79.00,38.00,0.00,12.51,0.00,0.00,832.00,30.23,13042.00,0.01,129040.00
3.0790,49.00,79.00,38.00,0.00,12.51,0.00,0.00,832.00,30.23,13042.00,0.01,129040.00
3.0790,49.00,79.00,38.00,0.00,12.51,0.00,0.00,832.00,30.23,13042.00,0.01,129040.00
3.0790,49.00,79.00,38.00,0.00,12.51,0.00,0.00,832.00,30.23,13042.00,0.01,129040.00
3.0790,49.00,79.00,38.00,0.00,12.51,0.00,0.00,832.00,30.23,13042.00,0.01,129040.00
3.0790,49.00,79.00,38.00,0.00,12.51,0.00,0.00,827.00,30.23,13042.00,0.01,129040.00
3.0790,49.00,79.00,38.00,0.00,12.51,0.00,0.00,827.00,30.23,13042.00,0.01,129040.00
3.0790,49.00,79.00,38.00,0.00,12.51,0.00,0.00,827.00,30.23,13043.00,0.01,129040.00
3.0790,49.00,79.00,38.00,0.00,12.51,0.00,0.00,827.00,30.23,13043.00,0.01,129040.00
3.0790,49.00,79.00,38.00,0.00,12.51,0.00,0.00,827.00,30.23,13043.00,0.01,129040.00
3.3950,49.00,79.00,38.00,0.00,12.51,0.00,0.00,827.00,30.23,13043.00,0.01,129040.00
3.3950,49.00,79.00,38.00,0.00,12.51,0.00,0.00,827.00,30.23,13043.00,0.01,129040.00
3.3950,49.00,79.00,38.00,0.00,12.51,0.00,0.00,827.00,30.23,13043.00,0.01,129040.00
3.3950,49.00,79.00,38.00,0.00,12.51,0.00,0.00,827.00,30.23,13043.00,0.01,129040.00
3.3950,49.00,79.00,38.00,0.00,12.51,0.00,0.00,827.00,30.23,13043.00,0.01,129040.00
3.3950,49.00,79.00,38.00,0.00,12.51,0.00,0.00,827.00,30.23,13043.00,0.01,129040.00
3.3950,49.00,79.00,38.00,0.00,12.51,0.00,0.00,827.00,30.23,13043.00,0.01,129040.00
3.3950,49.00,79.00,38.00,0.00,12.51,0.00,0.00,830.00,30.23,13043.00,0.01,129040.00
3.3950,49.00,79.00,38.00,0.00,12.51,0.00,0.00,830.00,30.23,13043.00,0.01,129040.00
3.3950,49.00,79.00,38.00,0.00,12.51,0.00,0.00,830.00,30.23,13043.00,0.01,129040.00
3.3950,49.00,79.00,38.00,0.00,12.51,0.00,0.00,830.00,30.23,13043.00,0.01,129040.00
3.3950,49.00,79.00,38.00,0.00,12.51,0.00,0.00,830.00,30.23,13043.00,0.01,129040.00
3.7420,49.00,79.00,38.00,0.00,12.51,0.00,0.00,830.00,30.23,13043.00,0.01,129040.00
3.7420,49.00,79.00,38.00,0.00,12.51,0.00,0.00,830.00,30.23,13043.00,0.01,129040.00
3.7420,49.00,79.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13043.00,0.01,129040.00
3.7420,49.00,79.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13043.00,0.01,129040.00
3.7420,49.00,79.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13043.00,0.01,129040.00
3.7420,49.00,79.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13043.00,0.01,129040.00
3.7420,49.00,79.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13043.00,0.01,129040.00
3.7420,49.00,79.00,39.00,0.00,12.51,0.00,0.00,832.00,30.23,13043.00,0.01,129040.00
3.7420,49.00,79.00,39.00,0.00,12.51,0.00,0.00,832.00,30.23,13043.00,0.01,129040.00
3.7420,49.00,79.00,39.00,0.00,12.51,0.00,0.00,832.00,30.23,13043.00,0.01,129040.00
3.7420,49.00,79.00,39.00,0.00,12.51,0.00,0.00,832.00,30.23,13043.00,0.01,129040.00
3.7420,49.00,79.00,39.00,0.00,12.51,0.00,0.00,832.00,30.23,13043.00,0.01,129040.00
4.0580,49.00,79.00,39.00,0.00,12.51,0.00,0.00,832.00,30.23,13043.00,0.01,129040.00
4.0580,49.00,79.00,39.00,0.00,12.51,0.00,0.00,832.00,30.23,13043.00,0.01,129040.00
4.0580,49.00,79.00,39.00,0.00,12.51,0.00,0.00,832.00,30.23,13043.00,0.01,129040.00
4.0580,49.00,79.00,39.00,0.00,12.51,0.00,0.00,832.00,30.23,13043.00,0.01,129040.00
4.0580,49.00,79.00,39.00,0.00,12.51,0.00,0.00,832.00,30.23,13043.00,0.01,129040.00
4.0580,49.00,79.00,39.00,0.00,12.51,0.00,0.00,832.00,30.23,13043.00,0.01,129040.00
4.0580,49.00,79.00,39.00,0.00,12.51,0.00,0.00,832.00,30.23,13043.00,0.01,129040.00
4.0580,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13043.00,0.01,129040.00
4.0580,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13043.00,0.01,129040.00
4.0580,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.0580,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.0580,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.3880,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.3880,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.3880,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.3880,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.3880,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.3880,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.3880,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.3880,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.3880,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.3880,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.3880,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.3880,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.7010,49.00,79.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.7010,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.7010,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.7010,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.7010,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.7010,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.7010,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
4.7010,49.00,80.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13044.00,0.01,129040.00
4.7010,49.00,80.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13044.00,0.01,129040.00
4.7010,49.00,80.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13044.00,0.01,129040.00
4.7010,49.00,80.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13044.00,0.01,129040.00
4.7010,49.00,80.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13044.00,0.01,129040.00
5.0180,49.00,80.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13044.00,0.01,129040.00
5.0180,49.00,80.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13044.00,0.01,129040.00
5.0180,49.00,80.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13044.00,0.01,129040.00
5.0180,49.00,80.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13044.00,0.01,129040.00
5.0180,49.00,80.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13044.00,0.01,129040.00
5.0180,49.00,80.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13044.00,0.01,129040.00
5.0180,49.00,80.00,39.00,0.00,12.51,0.00,0.00,833.00,30.23,13044.00,0.01,129040.00
5.0180,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
5.0180,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
5.0180,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
5.0180,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
5.0180,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
5.3490,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
5.3490,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
5.3490,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
5.3490,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
5.3490,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
5.3490,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
5.3490,49.00,80.00,39.00,0.00,12.51,0.00,0.00,828.00,30.23,13044.00,0.01,129040.00
5.3490,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13044.00,0.01,129040.00
5.3490,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13044.00,0.01,129040.00
5.3490,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
5.3490,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
5.3490,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
5.6610,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
5.6610,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
5.6610,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
5.6610,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
5.6610,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
5.6610,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
5.6610,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
5.6610,49.00,80.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13045.00,0.01,129040.00
5.6610,49.00,80.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13045.00,0.01,129040.00
5.6610,49.00,80.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13045.00,0.01,129040.00
5.6610,49.00,80.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13045.00,0.01,129040.00
5.6610,49.00,80.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13045.00,0.01,129040.00
5.9770,49.00,80.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13045.00,0.01,129040.00
5.9770,49.00,80.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13045.00,0.01,129040.00
5.9770,49.00,80.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13045.00,0.01,129040.00
5.9770,49.00,80.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13045.00,0.01,129040.00
5.9770,49.00,80.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13045.00,0.01,129040.00
5.9770,49.00,80.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13045.00,0.01,129040.00
5.9770,49.00,80.00,39.00,0.00,12.51,0.00,0.00,831.00,30.23,13045.00,0.01,129040.00
5.9770,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
5.9770,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
5.9770,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
5.9770,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
5.9770,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
6.2760,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
6.2760,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
6.2760,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
6.2760,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
6.2760,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
6.2760,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
6.2760,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
6.2760,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
6.2760,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13045.00,0.01,129040.00
6.2760,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13046.00,0.01,129040.00
6.2760,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13046.00,0.01,129040.00
6.2760,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13046.00,0.01,129040.00
6.6420,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13046.00,0.01,129040.00
6.6420,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13046.00,0.01,129040.00
6.6420,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13046.00,0.01,129040.00
6.6420,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13046.00,0.01,129040.00
6.6420,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13046.00,0.01,129040.00
6.6420,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13046.00,0.01,129040.00
6.6420,49.00,80.00,39.00,0.00,12.51,0.00,0.00,830.00,30.23,13046.00,0.01,129040.00
6.6420,49.00,80.00,39.00,0.00,12.51,0.00,0.00,832.00,30.23,13046.00,0.01,129040.00
6.6420,49.00,80.00,39.00,0.00,12.51,0.00,0.00,832.00,30.23,13046.00,0.01,129040.00
