Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km
1.1120,83.00,431.00,45.00,0.34,19.26,0.00,1394.00,0.02,0.00,30.27,25097.00,128880.00
1.1120,83.00,431.00,45.00,0.34,19.26,0.00,1394.00,0.02,0.00,30.27,25097.00,128880.00
1.1120,83.00,431.00,45.00,0.34,19.26,0.00,1468.00,0.02,0.00,30.27,25097.00,128880.00
1.1120,83.00,431.00,45.00,0.34,19.26,0.00,1468.00,0.02,0.00,30.27,25097.00,128880.00
1.1120,83.00,431.00,45.00,0.34,19.26,0.00,1468.00,0.02,0.00,30.27,25097.00,128880.00
1.1120,83.00,431.00,45.00,0.34,19.26,0.00,1468.00,0.02,0.00,30.27,25097.00,128880.00
1.1120,83.00,431.00,45.00,0.34,19.26,0.00,1468.00,0.02,0.00,30.27,25098.00,128880.00
1.1120,83.00,431.00,45.00,0.34,19.26,0.00,1468.00,0.02,0.00,30.27,25098.00,128880.00
1.5070,83.00,431.00,45.00,0.34,19.26,0.00,1468.00,0.02,0.00,30.27,25098.00,128880.00
1.5070,83.00,431.00,45.00,0.34,19.26,0.00,1468.00,0.02,0.00,30.27,25098.00,128880.00
1.5070,83.00,431.00,45.00,0.34,19.26,0.00,1468.00,0.02,0.00,30.27,25098.00,128880.00
1.5070,83.00,431.00,45.00,0.34,19.26,0.00,1468.00,0.02,0.00,30.27,25098.00,128880.00
1.5070,83.00,431.00,45.00,0.34,19.26,0.00,1468.00,0.02,0.00,30.27,25098.00,128880.00
1.5070,83.00,431.00,45.00,0.34,19.26,0.00,1468.00,0.02,0.00,30.27,25098.00,128880.00
1.5070,83.00,431.00,45.00,0.34,19.26,0.00,1470.00,0.02,0.00,30.27,25098.00,128880.00
1.5070,83.00,431.00,45.00,0.34,19.26,0.00,1470.00,0.02,0.00,30.27,25098.00,128880.00
1.5070,83.00,431.00,45.00,0.34,19.26,0.00,1470.00,0.02,0.00,30.27,25098.00,128880.00
1.5070,83.00,431.00,45.00,0.34,19.26,0.00,1470.00,0.02,0.00,30.27,25098.00,128880.00
1.5070,83.00,431.00,45.00,0.34,19.26,0.00,1470.00,0.02,0.00,30.27,25098.00,128880.00
1.5070,83.00,431.00,45.00,0.34,19.26,0.00,1470.00,0.02,0.00,30.27,25098.00,128880.00
1.9200,83.00,431.00,45.00,0.34,19.26,0.00,1470.00,0.02,0.00,30.27,25098.00,128880.00
1.9200,83.00,430.00,45.00,0.34,19.26,0.00,1470.00,0.02,0.00,30.27,25098.00,128880.00
1.9200,83.00,430.00,46.00,0.34,19.26,0.00,1470.00,0.02,0.00,30.27,25098.00,128880.00
1.9200,83.00,430.00,46.00,0.34,19.26,0.00,1470.00,0.02,0.00,30.27,25098.00,128880.00
1.9200,83.00,430.00,46.00,0.34,19.26,0.00,1470.00,0.02,0.00,30.27,25098.00,128880.00
1.9200,83.00,430.00,46.00,0.34,19.26,0.00,1470.00,0.02,0.00,30.27,25098.00,128880.00
1.9200,83.00,430.00,46.00,0.34,19.26,0.00,1454.00,0.02,0.00,30.27,25098.00,128880.00
1.9200,83.00,430.00,46.00,0.34,19.26,0.00,1454.00,0.02,0.00,30.27,25098.00,128880.00
1.9200,83.00,430.00,46.00,0.34,19.26,0.00,1454.00,0.02,0.00,30.27,25098.00,128880.00
1.9200,83.00,430.00,46.00,0.34,19.26,0.00,1454.00,0.02,0.00,30.27,25098.00,128880.00
1.9200,83.00,430.00,46.00,0.34,19.26,0.00,1454.00,0.02,0.00,30.27,25098.00,128880.00
1.9200,83.00,430.00,46.00,0.34,19.26,0.00,1454.00,0.02,0.00,30.27,25098.00,128880.00
2.4020,83.00,430.00,46.00,0.34,19.26,0.00,1454.00,0.02,0.00,30.27,25098.00,128880.00
2.4020,83.00,429.00,46.00,0.34,19.26,0.00,1454.00,0.02,0.00,30.27,25098.00,128880.00
2.4020,83.00,429.00,46.00,0.34,19.26,0.00,1454.00,0.02,0.00,30.27,25098.00,128880.00
2.4020,83.00,429.00,46.00,0.34,19.26,0.00,1454.00,0.02,0.00,30.27,25098.00,128880.00
2.4020,83.00,429.00,46.00,0.34,19.26,0.00,1454.00,0.02,0.00,30.27,25098.00,128880.00
2.4020,83.00,429.00,46.00,0.34,19.26,0.00,1454.00,0.02,0.00,30.27,25098.00,128880.00
2.4020,83.00,429.00,46.00,0.34,19.26,0.00,1486.00,0.02,0.00,30.27,25098.00,128880.00
2.4020,83.00,429.00,46.00,0.34,19.26,0.00,1486.00,0.02,0.00,30.27,25098.00,128880.00
2.4020,83.00,429.00,46.00,0.34,19.26,0.00,1486.00,0.02,0.00,30.27,25098.00,128880.00
2.4020,83.00,429.00,46.00,0.34,19.26,0.00,1486.00,0.02,0.00,30.27,25098.00,128880.00
2.4020,83.00,429.00,46.00,0.34,19.26,0.00,1486.00,0.02,0.00,30.27,25099.00,128880.00
2.4020,83.00,429.00,46.00,0.34,19.26,0.00,1486.00,0.02,0.00,30.27,25099.00,128880.00
2.7820,83.00,429.00,46.00,0.34,19.26,0.00,1486.00,0.02,0.00,30.27,25099.00,128880.00
2.7820,83.00,428.00,46.00,0.34,19.26,0.00,1486.00,0.02,0.00,30.27,25099.00,128880.00
2.7820,83.00,428.00,46.00,0.34,19.26,0.00,1486.00,0.02,0.00,30.27,25099.00,128880.00
2.7820,83.00,428.00,46.00,0.34,19.26,0.00,1486.00,0.02,0.00,30.27,25099.00,128880.00
2.7820,83.00,428.00,46.00,0.34,19.26,0.00,1486.00,0.02,0.00,30.27,25099.00,128880.00
2.7820,83.00,428.00,46.00,0.34,19.26,0.00,1486.00,0.02,0.00,30.27,25099.00,128880.00
2.7820,83.00,428.00,46.00,0.34,19.26,0.00,1504.00,0.02,0.00,30.27,25099.00,128880.00
2.7820,83.00,428.00,46.00,0.34,19.26,0.00,1504.00,0.02,0.00,30.27,25099.00,128880.00
2.7820,83.00,428.00,46.00,0.34,19.26,0.00,1504.00,0.02,0.00,30.27,25099.00,128880.00
2.7820,83.00,428.00,46.00,0.34,19.26,0.00,1504.00,0.02,0.00,30.27,25099.00,128880.00
2.7820,83.00,428.00,46.00,0.34,19.26,0.00,1504.00,0.02,0.00,30.27,25099.00,128880.00
2.7820,83.00,428.00,46.00,0.34,19.26,0.00,1504.00,0.02,0.00,30.27,25099.00,128880.00
3.1790,83.00,428.00,46.00,0.34,19.26,0.00,1504.00,0.02,0.00,30.27,25099.00,128880.00
3.1800,83.00,427.00,46.00,0.34,19.26,0.00,1504.00,0.02,0.00,30.27,25099.00,128880.00
3.1800,83.00,427.00,45.00,0.34,19.26,0.00,1504.00,0.02,0.00,30.27,25099.00,128880.00
3.1800,83.00,427.00,45.00,0.33,19.26,0.00,1504.00,0.02,0.00,30.27,25099.00,128880.00
3.1800,83.00,427.00,45.00,0.33,19.26,0.00,1504.00,0.02,0.00,30.27,25099.00,128880.00
3.1800,83.00,427.00,45.00,0.33,19.26,0.00,1504.00,0.02,0.00,30.27,25099.00,128880.00
3.1800,83.00,427.00,45.00,0.33,19.26,0.00,1516.00,0.02,0.00,30.27,25099.00,128880.00
3.1800,83.00,427.00,45.00,0.33,19.26,0.00,1516.00,0.02,0.00,30.27,25099.00,128880.00
3.1800,83.00,427.00,45.00,0.33,19.26,0.00,1516.00,0.02,0.00,30.27,25099.00,128880.00
3.1800,83.00,427.00,45.00,0.33,19.26,0.00,1516.00,0.02,0.00,30.27,25099.00,128880.00
3.1800,83.00,427.00,45.00,0.33,19.26,0.00,1516.00,0.02,0.00,30.27,25100.00,128880.00
3.1800,83.00,427.00,45.00,0.33,19.26,0.00,1516.00,0.02,0.00,30.27,25100.00,128880.00
3.5590,83.00,427.00,45.00,0.33,19.26,0.00,1516.00,0.02,0.00,30.27,25100.00,128880.00
3.5590,83.00,427.00,45.00,0.33,19.26,0.00,1516.00,0.02,0.00,30.27,25100.00,128880.00
3.5590,83.00,427.00,45.00,0.33,19.26,0.00,1516.00,0.02,0.00,30.27,25100.00,128880.00
3.5590,83.00,427.00,45.00,0.33,19.26,0.00,1516.00,0.02,0.00,30.27,25100.00,128880.00
3.5590,83.00,427.00,45.00,0.33,19.26,0.00,1516.00,0.02,0.00,30.27,25100.00,128880.00
3.5590,83.00,427.00,45.00,0.33,19.26,0.00,1516.00,0.02,0.00,30.27,25100.00,128880.00
3.5590,83.00,427.00,45.00,0.33,19.26,0.00,1547.00,0.02,0.00,30.27,25100.00,128880.00
3.5590,83.00,427.00,45.00,0.33,19.26,0.00,1547.00,0.03,0.00,30.27,25100.00,128880.00
3.5590,83.00,427.00,45.00,0.33,19.26,0.00,1547.00,0.03,0.00,30.27,25100.00,128880.00
3.5590,83.00,427.00,45.00,0.33,19.26,0.00,1547.00,0.03,0.00,30.27,25100.00,128880.00
3.5590,83.00,427.00,45.00,0.33,19.26,0.00,1547.00,0.03,0.00,30.27,25100.00,128880.00
3.5590,83.00,427.00,45.00,0.33,19.26,0.00,1547.00,0.03,0.00,30.27,25100.00,128880.00
3.9390,83.00,427.00,45.00,0.33,19.26,0.00,1547.00,0.03,0.00,30.27,25100.00,128880.00
3.9390,83.00,426.00,45.00,0.33,19.26,0.00,1547.00,0.03,0.00,30.27,25100.00,128880.00
3.9390,83.00,426.00,45.00,0.33,19.26,0.00,1547.00,0.03,0.00,30.27,25100.00,128880.00
3.9390,83.00,426.00,45.00,0.30,19.26,0.00,1547.00,0.03,0.00,30.27,25100.00,128880.00
3.9390,83.00,426.00,45.00,0.30,19.26,0.00,1547.00,0.03,0.00,30.27,25100.00,128880.00
3.9390,83.00,426.00,45.00,0.30,19.26,0.00,1547.00,0.03,0.00,30.27,25100.00,128880.00
3.9390,83.00,426.00,45.00,0.30,19.26,0.00,1552.00,0.03,0.00,30.27,25100.00,128880.00
3.9390,83.00,426.00,45.00,0.30,19.26,0.00,1552.00,0.03,0.00,30.27,25100.00,128880.00
3.9390,83.00,426.00,45.00,0.30,19.26,0.00,1552.00,0.03,0.00,30.27,25100.00,128880.00
3.9390,83.00,426.00,45.00,0.30,19.26,0.00,1552.00,0.03,0.00,30.27,25100.00,128880.00
3.9390,83.00,426.00,45.00,0.30,19.26,0.00,1552.00,0.03,0.00,30.27,25100.00,128880.00
3.9390,83.00,426.00,45.00,0.30,19.26,0.00,1552.00,0.03,0.00,30.27,25100.00,128880.00
4.3230,83.00,426.00,45.00,0.30,19.26,0.00,1552.00,0.03,0.00,30.27,25100.00,128880.00
4.3230,83.00,425.00,45.00,0.30,19.26,0.00,1552.00,0.03,0.00,30.27,25100.00,128880.00
4.3230,83.00,425.00,45.00,0.30,19.26,0.00,1552.00,0.03,0.00,30.27,25100.00,128880.00
4.3230,83.00,425.00,45.00,0.30,19.26,0.00,1552.00,0.03,0.00,30.27,25100.00,128880.00
4.3230,83.00,425.00,45.00,0.30,19.26,0.00,1552.00,0.03,0.00,30.27,25100.00,128880.00
4.3230,83.00,425.00,45.00,0.30,19.26,0.00,1552.00,0.03,0.00,30.27,25100.00,128880.00
4.3230,83.00,425.00,45.00,0.30,19.26,0.00,1364.00,0.03,0.00,30.27,25100.00,128880.00
4.3230,83.00,425.00,45.00,0.30,19.26,0.00,1364.00,0.02,0.00,30.27,25100.00,128880.00
4.3230,83.00,425.00,45.00,0.30,19.26,0.00,1364.00,0.02,0.00,30.27,25100.00,128880.00
4.3230,83.00,425.00,45.00,0.30,19.26,0.00,1364.00,0.02,0.00,30.27,25100.00,128880.00
4.3230,83.00,425.00,45.00,0.30,19.26,0.00,1364.00,0.02,0.00,30.27,25101.00,128880.00
4.3230,83.00,425.00,45.00,0.30,19.26,0.00,1364.00,0.02,0.00,30.27,25101.00,128880.00
4.6990,83.00,425.00,45.00,0.30,19.26,0.00,1364.00,0.02,0.00,30.27,25101.00,128880.00
4.6990,83.00,424.00,45.00,0.30,19.26,0.00,1364.00,0.02,0.00,30.27,25101.00,128880.00
4.6990,83.00,424.00,45.00,0.30,19.26,0.00,1364.00,0.02,0.00,30.27,25101.00,128880.00
4.6990,83.00,424.00,45.00,0.31,19.26,0.00,1364.00,0.02,0.00,30.27,25101.00,128880.00
4.6990,83.00,424.00,45.00,0.31,19.26,0.00,1364.00,0.02,0.00,30.27,25101.00,128880.00
4.6990,83.00,424.00,45.00,0.31,19.26,0.00,1364.00,0.02,0.00,30.27,25101.00,128880.00
4.6990,83.00,424.00,45.00,0.31,19.26,0.00,1071.00,0.02,0.00,30.27,25101.00,128880.00
4.6990,83.00,424.00,45.00,0.31,19.26,0.00,1071.00,0.02,0.00,30.27,25101.00,128880.00
4.6990,83.00,424.00,45.00,0.31,19.26,0.00,1071.00,0.02,0.00,30.27,25101.00,128880.00
4.6990,83.00,424.00,45.00,0.31,19.26,0.00,1071.00,0.02,0.00,30.27,25101.00,128880.00
4.6990,83.00,424.00,45.00,0.31,19.26,0.00,1071.00,0.02,0.00,30.27,25101.00,128880.00
4.6990,83.00,424.00,45.00,0.31,19.26,0.00,1071.00,0.02,0.00,30.27,25101.00,128880.00
5.0970,83.00,424.00,45.00,0.31,19.26,0.00,1071.00,0.02,0.00,30.27,25101.00,128880.00
5.0970,83.00,423.00,45.00,0.31,19.26,0.00,1071.00,0.02,0.00,30.27,25101.00,128880.00
5.0970,83.00,423.00,45.00,0.31,19.26,0.00,1071.00,0.02,0.00,30.27,25101.00,128880.00
5.0970,83.00,423.00,45.00,0.33,19.26,0.00,1071.00,0.02,0.00,30.27,25101.00,128880.00
5.0970,83.00,423.00,45.00,0.33,19.26,0.00,1071.00,0.02,0.00,30.27,25101.00,128880.00
5.0970,83.00,423.00,45.00,0.33,19.26,0.00,1071.00,0.02,0.00,30.27,25101.00,128880.00
5.0970,83.00,423.00,45.00,0.33,19.26,0.00,830.00,0.02,0.00,30.27,25101.00,128880.00
5.0970,83.00,423.00,45.00,0.33,19.26,0.00,830.00,0.01,0.00,30.27,25101.00,128880.00
5.0970,83.00,423.00,45.00,0.33,19.26,0.00,830.00,0.01,0.00,30.27,25101.00,128880.00
5.0970,83.00,423.00,45.00,0.33,19.26,0.00,830.00,0.01,0.00,30.27,25101.00,128880.00
5.0970,83.00,423.00,45.00,0.33,19.26,0.00,830.00,0.01,0.00,30.27,25102.00,128880.00
5.0970,83.00,423.00,45.00,0.33,19.26,0.00,830.00,0.01,0.00,30.27,25102.00,128880.00
5.5780,83.00,423.00,45.00,0.33,19.26,0.00,830.00,0.01,0.00,30.27,25102.00,128880.00
5.5780,83.00,421.00,45.00,0.33,19.26,0.00,830.00,0.01,0.00,30.27,25102.00,128880.00
5.5780,83.00,421.00,45.00,0.33,19.26,0.00,830.00,0.01,0.00,30.27,25102.00,128880.00
5.5780,83.00,421.00,45.00,0.32,19.26,0.00,830.00,0.01,0.00,30.27,25102.00,128880.00
5.5780,83.00,421.00,45.00,0.32,19.26,0.00,830.00,0.01,0.00,30.27,25102.00,128880.00
5.5780,83.00,421.00,45.00,0.32,19.26,0.00,830.00,0.01,0.00,30.27,25102.00,128880.00
5.5780,83.00,421.00,45.00,0.32,19.26,0.00,837.00,0.01,0.00,30.27,25102.00,128880.00
5.5780,83.00,421.00,45.00,0.32,19.26,0.00,837.00,0.01,0.00,30.27,25102.00,128880.00
5.5780,83.00,421.00,45.00,0.32,19.26,0.00,837.00,0.01,0.00,30.27,25102.00,128880.00
5.5780,83.00,421.00,45.00,0.32,19.26,0.00,837.00,0.01,0.00,30.27,25102.00,128880.00
5.5780,83.00,421.00,45.00,0.32,19.26,0.00,837.00,0.01,0.00,30.27,25102.00,128880.00
5.5780,83.00,421.00,45.00,0.32,19.26,0.00,837.00,0.01,0.00,30.27,25102.00,128880.00
5.9740,83.00,421.00,45.00,0.32,19.26,0.00,837.00,0.01,0.00,30.27,25102.00,128880.00
5.9740,83.00,420.00,45.00,0.32,19.26,0.00,837.00,0.01,0.00,30.27,25102.00,128880.00
5.9740,83.00,420.00,46.00,0.32,19.26,0.00,837.00,0.01,0.00,30.27,25102.00,128880.00
5.9740,83.00,420.00,46.00,0.32,19.26,0.00,837.00,0.01,0.00,30.27,25102.00,128880.00
5.9740,83.00,420.00,46.00,0.32,19.26,0.00,837.00,0.01,0.00,30.27,25102.00,128880.00
5.9740,83.00,420.00,46.00,0.32,19.26,0.00,837.00,0.01,0.00,30.27,25102.00,128880.00
5.9740,83.00,420.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25102.00,128880.00
5.9740,83.00,420.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25102.00,128880.00
5.9740,83.00,420.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25102.00,128880.00
5.9740,83.00,420.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25102.00,128880.00
5.9740,83.00,420.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25102.00,128880.00
5.9740,83.00,420.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25102.00,128880.00
6.3540,83.00,420.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25102.00,128880.00
6.3540,83.00,419.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25102.00,128880.00
6.3540,83.00,419.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25102.00,128880.00
6.3540,83.00,419.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25102.00,128880.00
6.3540,83.00,419.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25102.00,128880.00
6.3540,83.00,419.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25102.00,128880.00
6.3540,83.00,419.00,46.00,0.32,19.26,0.00,828.00,0.01,0.00,30.27,25102.00,128880.00
6.3540,83.00,419.00,46.00,0.32,19.26,0.00,828.00,0.01,0.00,30.27,25102.00,128880.00
6.3540,83.00,419.00,46.00,0.32,19.26,0.00,828.00,0.01,0.00,30.27,25102.00,128880.00
6.3540,83.00,419.00,46.00,0.32,19.26,0.00,828.00,0.01,0.00,30.27,25102.00,128880.00
6.3540,83.00,419.00,46.00,0.32,19.26,0.00,828.00,0.01,0.00,30.27,25103.00,128880.00
6.3540,83.00,419.00,46.00,0.32,19.26,0.00,828.00,0.01,0.00,30.27,25103.00,128880.00
6.8000,83.00,419.00,46.00,0.32,19.26,0.00,828.00,0.01,0.00,30.27,25103.00,128880.00
6.8000,83.00,418.00,46.00,0.32,19.26,0.00,828.00,0.01,0.00,30.27,25103.00,128880.00
6.8000,83.00,418.00,46.00,0.32,19.26,0.00,828.00,0.01,0.00,30.27,25103.00,128880.00
6.8000,83.00,418.00,46.00,0.32,19.26,0.00,828.00,0.01,0.00,30.27,25103.00,128880.00
6.8000,83.00,418.00,46.00,0.32,19.26,0.00,828.00,0.01,0.00,30.27,25103.00,128880.00
6.8000,83.00,418.00,46.00,0.32,19.26,0.00,828.00,0.01,0.00,30.27,25103.00,128880.00
6.8000,83.00,418.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25103.00,128880.00
6.8000,83.00,418.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25103.00,128880.00
6.8000,83.00,418.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25103.00,128880.00
6.8000,83.00,418.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25103.00,128880.00
6.8000,83.00,418.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25103.00,128880.00
6.8000,83.00,418.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25103.00,128880.00
7.1820,83.00,418.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25103.00,128880.00
7.1820,83.00,417.00,46.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25103.00,128880.00
7.1820,83.00,417.00,45.00,0.32,19.26,0.00,832.00,0.01,0.00,30.27,25103.00,128880.00
7.1820,83.00,417.00,45.00,0.31,19.26,0.00,832.00,0.01,0.00,30.27,25103.00,128880.00
7.1820,83.00,417.00,45.00,0.31,19.26,0.00,832.00,0.01,0.00,30.27,25103.00,128880.00
7.1820,83.00,417.00,45.00,0.31,19.26,0.00,832.00,0.01,0.00,30.27,25103.00,128880.00
7.1820,83.00,417.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25103.00,128880.00
7.1820,83.00,417.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25103.00,128880.00
7.1820,83.00,417.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25103.00,128880.00
7.1820,83.00,417.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25103.00,128880.00
7.1820,83.00,417.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.1820,83.00,417.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.5460,84.00,417.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.5460,84.00,416.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.5460,84.00,416.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.5460,84.00,416.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.5460,84.00,416.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.5460,84.00,416.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.5460,84.00,416.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.5460,84.00,416.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.5460,84.00,416.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.5460,84.00,416.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.5460,84.00,416.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.5460,84.00,416.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.9440,84.00,416.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.9440,84.00,415.00,45.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.9440,84.00,415.00,46.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.9440,84.00,415.00,46.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.9440,84.00,415.00,46.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
7.9440,84.00,415.00,46.00,0.31,19.26,0.00,831.00,0.01,0.00,30.27,25104.00,128880.00
