Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration locked,Regeneration requested,Engine speed rpm,Oil ash mass in DPF g,Operating time since last successful regeneration,Differential pressure across DPF bar,Remaining distance of the DPF km
16.7860,28.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7117.00,0.01,129040.00
16.7860,28.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7117.00,0.01,129040.00
16.7860,28.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7117.00,0.01,129040.00
16.7860,28.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7117.00,0.01,129040.00
16.7860,28.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7117.00,0.01,129040.00
16.7860,28.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7117.00,0.01,129040.00
16.7860,28.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7117.00,0.01,129040.00
16.7860,28.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7118.00,0.01,129040.00
16.7860,28.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7118.00,0.01,129040.00
16.7860,28.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7118.00,0.01,129040.00
17.2170,28.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7118.00,0.01,129040.00
17.2170,28.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7118.00,0.01,129040.00
17.2170,28.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7118.00,0.01,129040.00
17.2170,28.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7118.00,0.01,129040.00
17.2170,28.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7118.00,0.01,129040.00
17.2170,28.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7118.00,0.01,129040.00
17.2170,28.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7118.00,0.01,129040.00
17.2170,28.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7118.00,0.01,129040.00
17.2170,28.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7118.00,0.01,129040.00
17.2170,28.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7118.00,0.01,129040.00
17.2170,28.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7118.00,0.01,129040.00
17.2170,28.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7118.00,0.01,129040.00
17.6500,29.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7118.00,0.01,129040.00
17.6500,29.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7118.00,0.01,129040.00
17.6500,29.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7118.00,0.01,129040.00
17.6500,29.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7118.00,0.01,129040.00
17.6500,29.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7118.00,0.01,129040.00
17.6500,29.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7118.00,0.01,129040.00
17.6500,29.00,23.00,25.00,0.02,10.36,0.00,0.00,838.00,30.23,7118.00,0.01,129040.00
17.6500,29.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7118.00,0.01,129040.00
17.6500,29.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7118.00,0.01,129040.00
17.6500,29.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7119.00,0.01,129040.00
17.6500,29.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7119.00,0.01,129040.00
17.6500,29.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7119.00,0.01,129040.00
18.0810,29.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7119.00,0.01,129040.00
18.0810,29.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7119.00,0.01,129040.00
18.0810,29.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7119.00,0.01,129040.00
18.0810,29.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7119.00,0.01,129040.00
18.0810,29.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7119.00,0.01,129040.00
18.0810,29.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7119.00,0.01,129040.00
18.0810,29.00,23.00,25.00,0.02,10.36,0.00,0.00,840.00,30.23,7119.00,0.01,129040.00
18.0810,29.00,23.00,25.00,0.02,10.36,0.00,0.00,836.00,30.23,7119.00,0.01,129040.00
18.0810,29.00,23.00,25.00,0.02,10.36,0.00,0.00,836.00,30.23,7119.00,0.01,129040.00
18.0810,29.00,23.00,25.00,0.02,10.36,0.00,0.00,836.00,30.23,7119.00,0.01,129040.00
18.0810,29.00,23.00,25.00,0.02,10.36,0.00,0.00,836.00,30.23,7119.00,0.01,129040.00
18.0810,29.00,23.00,25.00,0.02,10.36,0.00,0.00,836.00,30.23,7119.00,0.01,129040.00
18.5100,29.00,23.00,25.00,0.02,10.36,0.00,0.00,836.00,30.23,7119.00,0.01,129040.00
18.5100,29.00,23.00,25.00,0.02,10.36,0.00,0.00,836.00,30.23,7119.00,0.01,129040.00
18.5100,29.00,23.00,25.00,0.02,10.36,0.00,0.00,836.00,30.23,7119.00,0.01,129040.00
18.5100,29.00,23.00,25.00,0.02,10.36,0.00,0.00,836.00,30.23,7119.00,0.01,129040.00
18.5100,29.00,23.00,25.00,0.02,10.36,0.00,0.00,836.00,30.23,7119.00,0.01,129040.00
18.5100,29.00,23.00,25.00,0.02,10.36,0.00,0.00,836.00,30.23,7119.00,0.01,129040.00
18.5100,29.00,23.00,25.00,0.02,10.36,0.00,0.00,836.00,30.23,7119.00,0.01,129040.00
18.5100,29.00,23.00,25.00,0.02,10.36,0.00,0.00,841.00,30.23,7119.00,0.01,129040.00
18.5100,29.00,23.00,25.00,0.02,10.36,0.00,0.00,841.00,30.23,7119.00,0.01,129040.00
18.5110,29.00,23.00,25.00,0.02,10.36,0.00,0.00,841.00,30.23,7119.00,0.01,129040.00
18.5110,29.00,23.00,25.00,0.02,10.36,0.00,0.00,841.00,30.23,7119.00,0.01,129040.00
18.5110,29.00,23.00,25.00,0.02,10.36,0.00,0.00,841.00,30.23,7119.00,0.01,129040.00
