Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration locked,Regeneration requested,Engine speed rpm,Oil ash mass in DPF g,Operating time since last successful regeneration,Differential pressure across DPF bar,Remaining distance of the DPF km
1.0680,23.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15266.00,0.01,129040.00
1.0680,23.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15266.00,0.01,129040.00
1.0680,23.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15266.00,0.01,129040.00
1.0680,23.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15266.00,0.01,129040.00
1.0680,23.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15266.00,0.01,129040.00
1.4140,23.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15266.00,0.01,129040.00
1.4140,23.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15266.00,0.01,129040.00
1.4140,23.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15266.00,0.01,129040.00
1.4140,23.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15266.00,0.01,129040.00
1.4140,23.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15266.00,0.01,129040.00
1.4140,23.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15266.00,0.01,129040.00
1.4140,23.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15266.00,0.01,129040.00
1.4140,23.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15266.00,0.01,129040.00
1.4140,23.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15266.00,0.01,129040.00
1.4140,23.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15267.00,0.01,129040.00
1.4140,23.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15267.00,0.01,129040.00
1.4140,23.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15267.00,0.01,129040.00
1.7290,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15267.00,0.01,129040.00
1.7290,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15267.00,0.01,129040.00
1.7290,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15267.00,0.01,129040.00
1.7290,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15267.00,0.01,129040.00
1.7290,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15267.00,0.01,129040.00
1.7290,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15267.00,0.01,129040.00
1.7290,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15267.00,0.01,129040.00
1.7290,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15267.00,0.01,129040.00
1.7290,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15267.00,0.01,129040.00
1.7290,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15267.00,0.01,129040.00
1.7290,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15267.00,0.01,129040.00
1.7290,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15267.00,0.01,129040.00
2.0810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15267.00,0.01,129040.00
2.0810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15267.00,0.01,129040.00
2.0810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15267.00,0.01,129040.00
2.0810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15267.00,0.01,129040.00
2.0810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15267.00,0.01,129040.00
2.0810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15267.00,0.01,129040.00
2.0810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15267.00,0.01,129040.00
2.0810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15267.00,0.01,129040.00
2.0810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15267.00,0.01,129040.00
2.0810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15267.00,0.01,129040.00
2.0810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15267.00,0.01,129040.00
2.0810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15267.00,0.01,129040.00
2.4970,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15267.00,0.01,129040.00
2.4970,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15267.00,0.01,129040.00
2.4970,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15267.00,0.01,129040.00
2.4970,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15267.00,0.01,129040.00
2.4970,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15267.00,0.01,129040.00
2.4970,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15267.00,0.01,129040.00
2.4970,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15267.00,0.01,129040.00
2.4970,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15267.00,0.01,129040.00
2.4970,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15267.00,0.01,129040.00
2.4970,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15268.00,0.01,129040.00
2.4970,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15268.00,0.01,129040.00
2.4970,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15268.00,0.01,129040.00
2.8270,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15268.00,0.01,129040.00
2.8270,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15268.00,0.01,129040.00
2.8270,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15268.00,0.01,129040.00
2.8270,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15268.00,0.01,129040.00
2.8270,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15268.00,0.01,129040.00
2.8270,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15268.00,0.01,129040.00
2.8270,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15268.00,0.01,129040.00
2.8270,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15268.00,0.01,129040.00
2.8270,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15268.00,0.01,129040.00
2.8270,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15268.00,0.01,129040.00
2.8270,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15268.00,0.01,129040.00
2.8270,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15268.00,0.01,129040.00
3.1560,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15268.00,0.01,129040.00
3.1560,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15268.00,0.01,129040.00
3.1560,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15268.00,0.01,129040.00
3.1560,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15268.00,0.01,129040.00
3.1560,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15268.00,0.01,129040.00
3.1560,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15268.00,0.01,129040.00
3.1560,24.00,52.00,16.00,0.00,13.40,0.00,0.00,843.00,30.23,15268.00,0.01,129040.00
3.1560,24.00,52.00,16.00,0.00,13.40,0.00,0.00,849.00,30.23,15268.00,0.01,129040.00
3.1560,24.00,52.00,16.00,0.00,13.40,0.00,0.00,849.00,30.23,15268.00,0.01,129040.00
3.1560,24.00,52.00,16.00,0.00,13.40,0.00,0.00,849.00,30.23,15269.00,0.01,129040.00
3.1560,24.00,52.00,16.00,0.00,13.40,0.00,0.00,849.00,30.23,15269.00,0.01,129040.00
3.1560,24.00,52.00,16.00,0.00,13.40,0.00,0.00,849.00,30.23,15269.00,0.01,129040.00
3.4860,24.00,52.00,16.00,0.00,13.40,0.00,0.00,849.00,30.23,15269.00,0.01,129040.00
3.4860,24.00,52.00,16.00,0.00,13.40,0.00,0.00,849.00,30.23,15269.00,0.01,129040.00
3.4860,24.00,52.00,16.00,0.00,13.40,0.00,0.00,849.00,30.23,15269.00,0.01,129040.00
3.4860,24.00,52.00,16.00,0.00,13.40,0.00,0.00,849.00,30.23,15269.00,0.01,129040.00
3.4860,24.00,52.00,16.00,0.00,13.40,0.00,0.00,849.00,30.23,15269.00,0.01,129040.00
3.4860,24.00,52.00,16.00,0.00,13.40,0.00,0.00,849.00,30.23,15269.00,0.01,129040.00
3.4860,24.00,52.00,16.00,0.00,13.40,0.00,0.00,849.00,30.23,15269.00,0.01,129040.00
3.4860,24.00,52.00,16.00,0.00,13.40,0.00,0.00,848.00,30.23,15269.00,0.01,129040.00
3.4860,24.00,52.00,16.00,0.00,13.40,0.00,0.00,848.00,30.23,15269.00,0.01,129040.00
3.4860,24.00,52.00,16.00,0.00,13.40,0.00,0.00,848.00,30.23,15269.00,0.01,129040.00
3.4860,24.00,52.00,16.00,0.00,13.40,0.00,0.00,848.00,30.23,15269.00,0.01,129040.00
3.4860,24.00,52.00,16.00,0.00,13.40,0.00,0.00,848.00,30.23,15269.00,0.01,129040.00
3.8000,24.00,52.00,16.00,0.00,13.40,0.00,0.00,848.00,30.23,15269.00,0.01,129040.00
3.8000,24.00,52.00,16.00,0.00,13.40,0.00,0.00,848.00,30.23,15269.00,0.01,129040.00
3.8000,24.00,52.00,16.00,0.00,13.40,0.00,0.00,848.00,30.23,15269.00,0.01,129040.00
3.8000,24.00,52.00,16.00,0.00,13.40,0.00,0.00,848.00,30.23,15269.00,0.01,129040.00
3.8000,24.00,52.00,16.00,0.00,13.40,0.00,0.00,848.00,30.23,15269.00,0.01,129040.00
3.8000,24.00,52.00,16.00,0.00,13.40,0.00,0.00,848.00,30.23,15269.00,0.01,129040.00
3.8000,24.00,52.00,16.00,0.00,13.40,0.00,0.00,848.00,30.23,15269.00,0.01,129040.00
3.8000,24.00,52.00,16.00,0.00,13.40,0.00,0.00,844.00,30.23,15269.00,0.01,129040.00
3.8000,24.00,52.00,16.00,0.00,13.40,0.00,0.00,844.00,30.23,15269.00,0.01,129040.00
3.8000,24.00,52.00,16.00,0.00,13.40,0.00,0.00,844.00,30.23,15269.00,0.01,129040.00
3.8000,24.00,52.00,16.00,0.00,13.40,0.00,0.00,844.00,30.23,15269.00,0.01,129040.00
3.8000,24.00,52.00,16.00,0.00,13.40,0.00,0.00,844.00,30.23,15269.00,0.01,129040.00
4.1500,24.00,52.00,16.00,0.00,13.40,0.00,0.00,844.00,30.23,15269.00,0.01,129040.00
4.1500,24.00,52.00,16.00,0.00,13.40,0.00,0.00,844.00,30.23,15269.00,0.01,129040.00
4.1500,24.00,52.00,16.00,0.00,13.40,0.00,0.00,844.00,30.23,15269.00,0.01,129040.00
4.1500,24.00,52.00,16.00,0.00,13.40,0.00,0.00,844.00,30.23,15269.00,0.01,129040.00
4.1500,24.00,52.00,16.00,0.00,13.40,0.00,0.00,844.00,30.23,15269.00,0.01,129040.00
4.1500,24.00,52.00,16.00,0.00,13.40,0.00,0.00,844.00,30.23,15269.00,0.01,129040.00
4.1500,24.00,52.00,16.00,0.00,13.40,0.00,0.00,844.00,30.23,15269.00,0.01,129040.00
4.1500,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15269.00,0.01,129040.00
4.1500,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15269.00,0.01,129040.00
4.1500,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15269.00,0.01,129040.00
4.1500,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15269.00,0.01,129040.00
4.1500,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15269.00,0.01,129040.00
4.4810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15269.00,0.01,129040.00
4.4810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15269.00,0.01,129040.00
4.4810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15269.00,0.01,129040.00
4.4810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15269.00,0.01,129040.00
4.4810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15269.00,0.01,129040.00
4.4810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15269.00,0.01,129040.00
4.4810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,845.00,30.23,15269.00,0.01,129040.00
4.4810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15269.00,0.01,129040.00
4.4810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15269.00,0.01,129040.00
4.4810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15270.00,0.01,129040.00
4.4810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15270.00,0.01,129040.00
4.4810,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15270.00,0.01,129040.00
4.8110,24.00,52.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15270.00,0.01,129040.00
4.8110,24.00,53.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15270.00,0.01,129040.00
4.8110,24.00,53.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15270.00,0.01,129040.00
4.8110,24.00,53.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15270.00,0.01,129040.00
4.8110,24.00,53.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15270.00,0.01,129040.00
4.8110,24.00,53.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15270.00,0.01,129040.00
4.8110,24.00,53.00,16.00,0.00,13.40,0.00,0.00,846.00,30.23,15270.00,0.01,129040.00
4.8110,24.00,53.00,16.00,0.00,13.40,0.00,0.00,859.00,30.23,15270.00,0.01,129040.00
4.8110,24.00,53.00,16.00,0.00,13.40,0.00,0.00,859.00,30.23,15270.00,0.01,129040.00
4.8110,24.00,53.00,16.00,0.00,13.40,0.00,0.00,859.00,30.23,15270.00,0.01,129040.00
4.8110,24.00,53.00,16.00,0.00,13.40,0.00,0.00,859.00,30.23,15270.00,0.01,129040.00
4.8110,24.00,53.00,16.00,0.00,13.40,0.00,0.00,859.00,30.23,15270.00,0.01,129040.00
5.2420,24.00,53.00,16.00,0.00,13.40,0.00,0.00,859.00,30.23,15270.00,0.01,129040.00
5.2420,24.00,53.00,16.00,0.00,13.40,0.00,0.00,859.00,30.23,15270.00,0.01,129040.00
5.2420,24.00,53.00,16.00,0.00,13.40,0.00,0.00,859.00,30.23,15270.00,0.01,129040.00
5.2420,24.00,53.00,16.00,0.00,13.40,0.00,0.00,859.00,30.23,15270.00,0.01,129040.00
5.2420,24.00,53.00,16.00,0.00,13.40,0.00,0.00,859.00,30.23,15270.00,0.01,129040.00
5.2420,24.00,53.00,16.00,0.00,13.40,0.00,0.00,859.00,30.23,15270.00,0.01,129040.00
5.2420,24.00,53.00,16.00,0.00,13.40,0.00,0.00,859.00,30.23,15270.00,0.01,129040.00
5.2420,24.00,53.00,16.00,0.00,13.40,0.00,0.00,960.00,30.23,15270.00,0.01,129040.00
5.2420,24.00,53.00,16.00,0.00,13.40,0.00,0.00,960.00,30.23,15270.00,0.01,129040.00
5.2420,24.00,53.00,16.00,0.00,13.40,0.00,0.00,960.00,30.23,15270.00,0.01,129040.00
5.2420,24.00,53.00,16.00,0.00,13.40,0.00,0.00,960.00,30.23,15270.00,0.01,129040.00
5.2420,24.00,53.00,16.00,0.00,13.40,0.00,0.00,960.00,30.23,15270.00,0.01,129040.00
5.5880,24.00,53.00,16.00,0.00,13.40,0.00,0.00,960.00,30.23,15270.00,0.01,129040.00
5.5880,24.00,53.00,16.00,0.00,13.40,0.00,0.00,960.00,30.23,15270.00,0.01,129040.00
5.5880,24.00,53.00,16.00,0.00,13.40,0.00,0.00,960.00,30.23,15270.00,0.01,129040.00
5.5880,24.00,53.00,16.00,0.00,13.40,0.00,0.00,960.00,30.23,15270.00,0.01,129040.00
5.5880,24.00,53.00,16.00,0.00,13.40,0.00,0.00,960.00,30.23,15270.00,0.01,129040.00
5.5880,24.00,53.00,16.00,0.00,13.40,0.00,0.00,960.00,30.23,15270.00,0.01,129040.00
5.5880,24.00,53.00,16.00,0.00,13.40,0.00,0.00,960.00,30.23,15270.00,0.01,129040.00
5.5880,24.00,53.00,16.00,0.00,13.40,0.00,0.00,946.00,30.23,15270.00,0.01,129040.00
5.5880,24.00,53.00,16.00,0.00,13.40,0.00,0.00,946.00,30.23,15270.00,0.01,129040.00
5.5880,24.00,53.00,16.00,0.00,13.40,0.00,0.00,946.00,30.23,15271.00,0.01,129040.00
5.5880,24.00,53.00,16.00,0.00,13.40,0.00,0.00,946.00,30.23,15271.00,0.01,129040.00
5.5880,24.00,53.00,16.00,0.00,13.40,0.00,0.00,946.00,30.23,15271.00,0.01,129040.00
5.9050,24.00,53.00,16.00,0.00,13.40,0.00,0.00,946.00,30.23,15271.00,0.01,129040.00
5.9050,24.00,53.00,16.00,0.00,13.40,0.00,0.00,946.00,30.23,15271.00,0.01,129040.00
5.9050,24.00,53.00,16.00,0.00,13.40,0.00,0.00,946.00,30.23,15271.00,0.01,129040.00
5.9050,24.00,53.00,16.00,0.00,13.40,0.00,0.00,946.00,30.23,15271.00,0.01,129040.00
5.9050,24.00,53.00,16.00,0.00,13.40,0.00,0.00,946.00,30.23,15271.00,0.01,129040.00
5.9050,24.00,53.00,16.00,0.00,13.40,0.00,0.00,946.00,30.23,15271.00,0.01,129040.00
5.9050,24.00,53.00,16.00,0.00,13.40,0.00,0.00,946.00,30.23,15271.00,0.01,129040.00
5.9050,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15271.00,0.01,129040.00
5.9050,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15271.00,0.01,129040.00
5.9050,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15271.00,0.01,129040.00
5.9050,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15271.00,0.01,129040.00
5.9050,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15271.00,0.01,129040.00
6.2520,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15271.00,0.01,129040.00
6.2520,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15271.00,0.01,129040.00
6.2520,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15271.00,0.01,129040.00
6.2520,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15271.00,0.01,129040.00
6.2520,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15271.00,0.01,129040.00
6.2520,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15271.00,0.01,129040.00
6.2520,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15271.00,0.01,129040.00
6.2520,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15271.00,0.01,129040.00
6.2520,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15271.00,0.01,129040.00
6.2520,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15272.00,0.01,129040.00
6.2520,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15272.00,0.01,129040.00
6.2520,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15272.00,0.01,129040.00
6.5680,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15272.00,0.01,129040.00
6.5680,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15272.00,0.01,129040.00
6.5680,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15272.00,0.01,129040.00
6.5680,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15272.00,0.01,129040.00
6.5680,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15272.00,0.01,129040.00
6.5680,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15272.00,0.01,129040.00
6.5680,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15272.00,0.01,129040.00
6.5680,24.00,53.00,16.00,0.00,13.40,0.00,0.00,947.00,30.23,15272.00,0.01,129040.00
6.5680,24.00,53.00,16.00,0.00,13.40,0.00,0.00,947.00,30.23,15272.00,0.01,129040.00
6.5680,24.00,53.00,16.00,0.00,13.40,0.00,0.00,947.00,30.23,15272.00,0.01,129040.00
6.5680,24.00,53.00,16.00,0.00,13.40,0.00,0.00,947.00,30.23,15272.00,0.01,129040.00
6.5680,24.00,53.00,16.00,0.00,13.40,0.00,0.00,947.00,30.23,15272.00,0.01,129040.00
6.8990,24.00,53.00,16.00,0.00,13.40,0.00,0.00,947.00,30.23,15272.00,0.01,129040.00
6.8990,24.00,53.00,16.00,0.00,13.40,0.00,0.00,947.00,30.23,15272.00,0.01,129040.00
6.8990,24.00,53.00,16.00,0.00,13.40,0.00,0.00,947.00,30.23,15272.00,0.01,129040.00
6.8990,24.00,53.00,16.00,0.00,13.40,0.00,0.00,947.00,30.23,15272.00,0.01,129040.00
6.8990,24.00,53.00,16.00,0.00,13.40,0.00,0.00,947.00,30.23,15272.00,0.01,129040.00
6.8990,24.00,53.00,16.00,0.00,13.40,0.00,0.00,947.00,30.23,15272.00,0.01,129040.00
6.8990,24.00,53.00,16.00,0.00,13.40,0.00,0.00,947.00,30.23,15272.00,0.01,129040.00
6.8990,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15272.00,0.01,129040.00
6.8990,24.00,53.00,16.00,0.00,13.40,0.00,0.00,942.00,30.23,15272.00,0.01,129040.00
