Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km
2.6230,84.00,233.00,52.00,0.37,11.37,0.00,1579.00,0.02,0.00,31.01,6388.00,125960.00
2.6230,84.00,233.00,52.00,0.37,11.37,0.00,1579.00,0.02,0.00,31.01,6388.00,125960.00
3.0160,84.00,233.00,52.00,0.37,11.37,0.00,1579.00,0.02,0.00,31.01,6388.00,125960.00
3.0160,84.00,233.00,52.00,0.37,11.37,0.00,1579.00,0.02,0.00,31.01,6388.00,125960.00
3.0160,84.00,233.00,52.00,0.37,11.37,0.00,1579.00,0.02,0.00,31.01,6388.00,125960.00
3.0160,84.00,233.00,52.00,0.38,11.37,0.00,1579.00,0.02,0.00,31.01,6388.00,125960.00
3.0160,84.00,233.00,52.00,0.38,11.37,0.00,1579.00,0.02,0.00,31.01,6388.00,125960.00
3.0160,84.00,233.00,52.00,0.38,11.37,0.00,1579.00,0.02,0.00,31.01,6388.00,125960.00
3.0160,84.00,233.00,52.00,0.38,11.37,0.00,1602.00,0.02,0.00,31.01,6388.00,125960.00
3.0160,84.00,233.00,52.00,0.38,11.37,0.00,1602.00,0.02,0.00,31.01,6388.00,125960.00
3.0160,84.00,233.00,52.00,0.38,11.37,0.00,1602.00,0.02,0.00,31.01,6388.00,125960.00
3.0160,84.00,233.00,52.00,0.38,11.37,0.00,1602.00,0.02,0.00,31.01,6388.00,125960.00
3.0160,84.00,233.00,52.00,0.38,11.37,0.00,1602.00,0.02,0.00,31.01,6389.00,125960.00
3.0160,84.00,233.00,52.00,0.38,11.37,0.00,1602.00,0.02,0.00,31.01,6389.00,125960.00
3.4150,84.00,233.00,52.00,0.38,11.37,0.00,1602.00,0.02,0.00,31.01,6389.00,125960.00
3.4150,84.00,233.00,52.00,0.38,11.37,0.00,1602.00,0.02,0.00,31.01,6389.00,125960.00
3.4150,84.00,233.00,52.00,0.38,11.37,0.00,1602.00,0.02,0.00,31.01,6389.00,125960.00
3.4150,84.00,233.00,52.00,0.38,11.37,0.00,1602.00,0.02,0.00,31.01,6389.00,125960.00
3.4150,84.00,233.00,52.00,0.38,11.37,0.00,1602.00,0.02,0.00,31.01,6389.00,125960.00
3.4150,84.00,233.00,52.00,0.38,11.37,0.00,1602.00,0.02,0.00,31.01,6389.00,125960.00
3.4150,84.00,233.00,52.00,0.38,11.37,0.00,1630.00,0.02,0.00,31.01,6389.00,125960.00
3.4150,84.00,233.00,52.00,0.38,11.37,0.00,1630.00,0.02,0.00,31.01,6389.00,125960.00
3.4150,84.00,233.00,52.00,0.38,11.37,0.00,1630.00,0.02,0.00,31.01,6389.00,125960.00
3.4150,84.00,233.00,52.00,0.38,11.37,0.00,1630.00,0.02,0.00,31.01,6389.00,125960.00
3.4150,84.00,233.00,52.00,0.38,11.37,0.00,1630.00,0.02,0.00,31.01,6389.00,125960.00
3.4160,84.00,233.00,52.00,0.38,11.37,0.00,1630.00,0.02,0.00,31.01,6389.00,125960.00
3.7950,84.00,233.00,52.00,0.38,11.37,0.00,1630.00,0.02,0.00,31.01,6389.00,125960.00
3.7950,84.00,233.00,52.00,0.38,11.37,0.00,1630.00,0.02,0.00,31.01,6389.00,125960.00
3.7950,84.00,233.00,52.00,0.38,11.37,0.00,1630.00,0.02,0.00,31.01,6389.00,125960.00
3.7950,84.00,233.00,52.00,0.38,11.37,0.00,1630.00,0.02,0.00,31.01,6389.00,125960.00
3.7950,84.00,233.00,52.00,0.38,11.37,0.00,1630.00,0.02,0.00,31.01,6389.00,125960.00
3.7950,84.00,233.00,52.00,0.38,11.37,0.00,1630.00,0.02,0.00,31.01,6389.00,125960.00
3.7950,84.00,233.00,52.00,0.38,11.37,0.00,1647.00,0.02,0.00,31.01,6389.00,125960.00
3.7950,84.00,233.00,52.00,0.38,11.37,0.00,1647.00,0.02,0.00,31.01,6389.00,125960.00
3.7950,84.00,233.00,52.00,0.38,11.37,0.00,1647.00,0.02,0.00,31.01,6389.00,125960.00
3.7950,84.00,233.00,52.00,0.38,11.37,0.00,1647.00,0.02,0.00,31.01,6389.00,125960.00
3.7950,84.00,233.00,52.00,0.38,11.37,0.00,1647.00,0.02,0.00,31.01,6389.00,125960.00
3.7950,84.00,233.00,52.00,0.38,11.37,0.00,1647.00,0.02,0.00,31.01,6389.00,125960.00
4.1790,84.00,233.00,52.00,0.38,11.37,0.00,1647.00,0.02,0.00,31.01,6389.00,125960.00
4.1790,84.00,234.00,52.00,0.38,11.37,0.00,1647.00,0.02,0.00,31.01,6389.00,125960.00
4.1790,84.00,234.00,52.00,0.38,11.37,0.00,1647.00,0.02,0.00,31.01,6389.00,125960.00
4.1790,84.00,234.00,52.00,0.38,11.37,0.00,1647.00,0.02,0.00,31.01,6389.00,125960.00
4.1790,84.00,234.00,52.00,0.38,11.37,0.00,1647.00,0.02,0.00,31.01,6389.00,125960.00
4.1790,84.00,234.00,52.00,0.38,11.37,0.00,1647.00,0.02,0.00,31.01,6389.00,125960.00
4.1790,84.00,234.00,52.00,0.38,11.37,0.00,1660.00,0.02,0.00,31.01,6389.00,125960.00
4.1790,84.00,234.00,52.00,0.38,11.37,0.00,1660.00,0.02,0.00,31.01,6389.00,125960.00
4.1790,84.00,234.00,52.00,0.38,11.37,0.00,1660.00,0.02,0.00,31.01,6389.00,125960.00
4.1790,84.00,234.00,52.00,0.38,11.37,0.00,1660.00,0.02,0.00,31.01,6389.00,125960.00
4.1790,84.00,234.00,52.00,0.38,11.37,0.00,1660.00,0.02,0.00,31.01,6390.00,125960.00
4.1790,84.00,234.00,52.00,0.38,11.37,0.00,1660.00,0.02,0.00,31.01,6390.00,125960.00
4.5550,84.00,234.00,52.00,0.38,11.37,0.00,1660.00,0.02,0.00,31.01,6390.00,125960.00
4.5550,84.00,234.00,52.00,0.38,11.37,0.00,1660.00,0.02,0.00,31.01,6390.00,125960.00
4.5550,84.00,234.00,52.00,0.38,11.37,0.00,1660.00,0.02,0.00,31.01,6390.00,125960.00
4.5550,84.00,234.00,52.00,0.38,11.37,0.00,1660.00,0.02,0.00,31.01,6390.00,125960.00
4.5550,84.00,234.00,52.00,0.38,11.37,0.00,1660.00,0.02,0.00,31.01,6390.00,125960.00
4.5550,84.00,234.00,52.00,0.38,11.37,0.00,1660.00,0.02,0.00,31.01,6390.00,125960.00
4.5550,84.00,234.00,52.00,0.38,11.37,0.00,1676.00,0.02,0.00,31.01,6390.00,125960.00
4.5550,84.00,234.00,52.00,0.38,11.37,0.00,1676.00,0.02,0.00,31.01,6390.00,125960.00
4.5550,84.00,234.00,52.00,0.38,11.37,0.00,1676.00,0.02,0.00,31.01,6390.00,125960.00
4.5550,84.00,234.00,52.00,0.38,11.37,0.00,1676.00,0.02,0.00,31.01,6390.00,125960.00
4.5550,84.00,234.00,52.00,0.38,11.37,0.00,1676.00,0.02,0.00,31.01,6390.00,125960.00
4.5550,84.00,234.00,52.00,0.38,11.37,0.00,1676.00,0.02,0.00,31.01,6390.00,125960.00
4.9070,84.00,234.00,52.00,0.38,11.37,0.00,1676.00,0.02,0.00,31.01,6390.00,125960.00
4.9070,84.00,234.00,52.00,0.38,11.37,0.00,1676.00,0.02,0.00,31.01,6390.00,125960.00
4.9070,84.00,234.00,52.00,0.38,11.37,0.00,1676.00,0.02,0.00,31.01,6390.00,125960.00
4.9070,84.00,234.00,52.00,0.37,11.37,0.00,1676.00,0.02,0.00,31.01,6390.00,125960.00
4.9070,84.00,234.00,52.00,0.37,11.37,0.00,1676.00,0.02,0.00,31.01,6390.00,125960.00
4.9070,84.00,234.00,52.00,0.37,11.37,0.00,1676.00,0.02,0.00,31.01,6390.00,125960.00
4.9070,84.00,234.00,52.00,0.37,11.37,0.00,1684.00,0.02,0.00,31.01,6390.00,125960.00
4.9070,84.00,234.00,52.00,0.37,11.37,0.00,1684.00,0.02,0.00,31.01,6390.00,125960.00
4.9070,84.00,234.00,52.00,0.37,11.37,0.00,1684.00,0.02,0.00,31.01,6390.00,125960.00
4.9070,84.00,234.00,52.00,0.37,11.37,0.00,1684.00,0.02,0.00,31.01,6390.00,125960.00
4.9070,84.00,234.00,52.00,0.37,11.37,0.00,1684.00,0.02,0.00,31.01,6391.00,125960.00
4.9070,84.00,234.00,52.00,0.37,11.37,0.00,1684.00,0.02,0.00,31.01,6391.00,125960.00
5.3230,84.00,234.00,52.00,0.37,11.37,0.00,1684.00,0.02,0.00,31.01,6391.00,125960.00
5.3230,84.00,234.00,52.00,0.37,11.37,0.00,1684.00,0.02,0.00,31.01,6391.00,125960.00
5.3230,84.00,234.00,52.00,0.37,11.37,0.00,1684.00,0.02,0.00,31.01,6391.00,125960.00
5.3230,84.00,234.00,52.00,0.34,11.37,0.00,1684.00,0.02,0.00,31.01,6391.00,125960.00
5.3230,84.00,234.00,52.00,0.34,11.37,0.00,1684.00,0.02,0.00,31.01,6391.00,125960.00
5.3230,84.00,234.00,52.00,0.34,11.37,0.00,1684.00,0.02,0.00,31.01,6391.00,125960.00
5.3230,84.00,234.00,52.00,0.34,11.37,0.00,1696.00,0.02,0.00,31.01,6391.00,125960.00
5.3230,84.00,234.00,52.00,0.34,11.37,0.00,1696.00,0.02,0.00,31.01,6391.00,125960.00
5.3230,84.00,234.00,52.00,0.34,11.37,0.00,1696.00,0.02,0.00,31.01,6391.00,125960.00
5.3230,84.00,234.00,52.00,0.34,11.37,0.00,1696.00,0.02,0.00,31.01,6391.00,125960.00
5.3230,84.00,234.00,52.00,0.34,11.37,0.00,1696.00,0.02,0.00,31.01,6391.00,125960.00
5.3230,84.00,234.00,52.00,0.34,11.37,0.00,1696.00,0.02,0.00,31.01,6391.00,125960.00
5.7000,84.00,234.00,52.00,0.34,11.37,0.00,1696.00,0.02,0.00,31.01,6391.00,125960.00
5.7000,84.00,235.00,52.00,0.34,11.37,0.00,1696.00,0.02,0.00,31.01,6391.00,125960.00
5.7000,84.00,235.00,52.00,0.34,11.37,0.00,1696.00,0.02,0.00,31.01,6391.00,125960.00
5.7000,84.00,235.00,52.00,0.32,11.37,0.00,1696.00,0.02,0.00,31.01,6391.00,125960.00
5.7000,84.00,235.00,52.00,0.32,11.37,0.00,1696.00,0.02,0.00,31.01,6391.00,125960.00
5.7000,84.00,235.00,52.00,0.32,11.37,0.00,1696.00,0.02,0.00,31.01,6391.00,125960.00
5.7000,84.00,235.00,52.00,0.32,11.37,0.00,1706.00,0.02,0.00,31.01,6391.00,125960.00
5.7000,84.00,235.00,52.00,0.32,11.37,0.00,1706.00,0.02,0.00,31.01,6391.00,125960.00
5.7000,84.00,235.00,52.00,0.32,11.37,0.00,1706.00,0.02,0.00,31.01,6391.00,125960.00
5.7000,84.00,235.00,52.00,0.32,11.37,0.00,1706.00,0.02,0.00,31.01,6391.00,125960.00
5.7000,84.00,235.00,52.00,0.32,11.37,0.00,1706.00,0.02,0.00,31.01,6391.00,125960.00
5.7000,84.00,235.00,52.00,0.32,11.37,0.00,1706.00,0.02,0.00,31.01,6391.00,125960.00
6.0800,84.00,235.00,52.00,0.32,11.37,0.00,1706.00,0.02,0.00,31.01,6391.00,125960.00
6.0800,84.00,235.00,52.00,0.32,11.37,0.00,1706.00,0.02,0.00,31.01,6391.00,125960.00
6.0800,84.00,235.00,52.00,0.32,11.37,0.00,1706.00,0.02,0.00,31.01,6391.00,125960.00
6.0800,84.00,235.00,52.00,0.31,11.37,0.00,1706.00,0.02,0.00,31.01,6391.00,125960.00
6.0800,84.00,235.00,52.00,0.31,11.37,0.00,1706.00,0.02,0.00,31.01,6391.00,125960.00
6.0800,84.00,235.00,52.00,0.31,11.37,0.00,1706.00,0.02,0.00,31.01,6391.00,125960.00
6.0800,84.00,235.00,52.00,0.31,11.37,0.00,1704.00,0.02,0.00,31.01,6391.00,125960.00
6.0800,84.00,235.00,52.00,0.31,11.37,0.00,1704.00,0.02,0.00,31.01,6391.00,125960.00
6.0800,84.00,235.00,52.00,0.31,11.37,0.00,1704.00,0.02,0.00,31.01,6391.00,125960.00
6.0800,84.00,235.00,52.00,0.31,11.37,0.00,1704.00,0.02,0.00,31.01,6391.00,125960.00
6.0800,84.00,235.00,52.00,0.31,11.37,0.00,1704.00,0.02,0.00,31.01,6392.00,125960.00
6.0800,84.00,235.00,52.00,0.31,11.37,0.00,1704.00,0.02,0.00,31.01,6392.00,125960.00
6.5440,84.00,235.00,52.00,0.31,11.37,0.00,1704.00,0.02,0.00,31.01,6392.00,125960.00
6.5440,84.00,235.00,52.00,0.31,11.37,0.00,1704.00,0.02,0.00,31.01,6392.00,125960.00
6.5440,84.00,235.00,52.00,0.31,11.37,0.00,1704.00,0.02,0.00,31.01,6392.00,125960.00
6.5440,84.00,235.00,52.00,0.31,11.37,0.00,1704.00,0.02,0.00,31.01,6392.00,125960.00
6.5440,84.00,235.00,52.00,0.31,11.38,0.00,1704.00,0.02,0.00,31.01,6392.00,125960.00
6.5440,84.00,235.00,52.00,0.31,11.38,0.00,1704.00,0.02,0.00,31.01,6392.00,125960.00
6.5440,84.00,235.00,52.00,0.31,11.38,0.00,1707.00,0.02,0.00,31.01,6392.00,125960.00
6.5440,84.00,235.00,52.00,0.31,11.38,0.00,1707.00,0.02,0.00,31.01,6392.00,125960.00
6.5440,84.00,235.00,52.00,0.31,11.38,0.00,1707.00,0.02,0.00,31.01,6392.00,125960.00
6.5440,84.00,235.00,52.00,0.31,11.38,0.00,1707.00,0.02,0.00,31.01,6392.00,125960.00
6.5440,84.00,235.00,52.00,0.31,11.38,0.00,1707.00,0.02,0.00,31.01,6392.00,125960.00
6.5440,84.00,235.00,52.00,0.31,11.38,0.00,1707.00,0.02,0.00,31.01,6392.00,125960.00
6.9620,84.00,235.00,52.00,0.31,11.38,0.00,1707.00,0.02,0.00,31.01,6392.00,125960.00
6.9620,84.00,235.00,52.00,0.31,11.38,0.00,1707.00,0.02,0.00,31.01,6392.00,125960.00
6.9620,84.00,235.00,52.00,0.31,11.38,0.00,1707.00,0.02,0.00,31.01,6392.00,125960.00
6.9620,84.00,235.00,52.00,0.30,11.38,0.00,1707.00,0.02,0.00,31.01,6392.00,125960.00
6.9620,84.00,235.00,52.00,0.30,11.38,0.00,1707.00,0.02,0.00,31.01,6392.00,125960.00
6.9620,84.00,235.00,52.00,0.30,11.38,0.00,1707.00,0.02,0.00,31.01,6392.00,125960.00
6.9620,84.00,235.00,52.00,0.30,11.38,0.00,1698.00,0.02,0.00,31.01,6392.00,125960.00
6.9620,84.00,235.00,52.00,0.30,11.38,0.00,1698.00,0.02,0.00,31.01,6392.00,125960.00
6.9620,84.00,235.00,52.00,0.30,11.38,0.00,1698.00,0.02,0.00,31.01,6392.00,125960.00
6.9620,84.00,235.00,52.00,0.30,11.38,0.00,1698.00,0.02,0.00,31.01,6392.00,125960.00
6.9620,84.00,235.00,52.00,0.30,11.38,0.00,1698.00,0.02,0.00,31.01,6393.00,125960.00
6.9620,84.00,235.00,52.00,0.30,11.38,0.00,1698.00,0.02,0.00,31.01,6393.00,125960.00
7.3360,84.00,235.00,52.00,0.30,11.38,0.00,1698.00,0.02,0.00,31.01,6393.00,125960.00
7.3360,84.00,235.00,52.00,0.30,11.38,0.00,1698.00,0.02,0.00,31.01,6393.00,125960.00
7.3360,84.00,235.00,53.00,0.30,11.38,0.00,1698.00,0.02,0.00,31.01,6393.00,125960.00
7.3360,84.00,235.00,53.00,0.30,11.38,0.00,1698.00,0.02,0.00,31.01,6393.00,125960.00
7.3360,84.00,235.00,53.00,0.30,11.38,0.00,1698.00,0.02,0.00,31.01,6393.00,125960.00
7.3360,84.00,235.00,53.00,0.30,11.38,0.00,1698.00,0.02,0.00,31.01,6393.00,125960.00
7.3360,84.00,235.00,53.00,0.30,11.38,0.00,1702.00,0.02,0.00,31.01,6393.00,125960.00
7.3360,84.00,235.00,53.00,0.30,11.38,0.00,1702.00,0.02,0.00,31.01,6393.00,125960.00
7.3360,84.00,235.00,53.00,0.30,11.38,0.00,1702.00,0.02,0.00,31.01,6393.00,125960.00
7.3360,84.00,235.00,53.00,0.30,11.38,0.00,1702.00,0.02,0.00,31.01,6393.00,125960.00
7.3360,84.00,235.00,53.00,0.30,11.38,0.00,1702.00,0.02,0.00,31.01,6393.00,125960.00
7.3360,84.00,235.00,53.00,0.30,11.38,0.00,1702.00,0.02,0.00,31.01,6393.00,125960.00
7.7030,84.00,235.00,53.00,0.30,11.38,0.00,1702.00,0.02,0.00,31.01,6393.00,125960.00
7.7030,84.00,236.00,53.00,0.30,11.38,0.00,1702.00,0.02,0.00,31.01,6393.00,125960.00
7.7030,84.00,236.00,53.00,0.30,11.38,0.00,1702.00,0.02,0.00,31.01,6393.00,125960.00
7.7030,84.00,236.00,53.00,0.29,11.38,0.00,1702.00,0.02,0.00,31.01,6393.00,125960.00
7.7030,84.00,236.00,53.00,0.29,11.38,0.00,1702.00,0.02,0.00,31.01,6393.00,125960.00
